Year,Link,Publisher
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865977&doi=10.1021%2facsnano.0c02823&partnerID=40&md5=feb656b5398ccaa124f22d6f0d146674","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107617&doi=10.1186%2fs13054-020-02882-x&partnerID=40&md5=0af48a0e5ae722e71f41d88eac14a45c","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107278&doi=10.1186%2fs40249-020-00662-x&partnerID=40&md5=4a09a43d951be91763cf1e5920e637ac","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865774&doi=10.1021%2facsnano.0c02857&partnerID=40&md5=55c6410480fe413ccd32740d2516eb59","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107106&doi=10.1186%2fs12943-020-01209-2&partnerID=40&md5=2ccaed6c4122d3f5454ed2d73c40997b","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085300152&doi=10.3969%2fj.issn.1000-1158.2020.04.01&partnerID=40&md5=282c25b62ab7da3f05ff9f933876029c","Chinese Society for Measurement"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084328292&doi=10.3390%2fijerph17093067&partnerID=40&md5=c26932b934870cadae4cfd29ea8ab53f","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083980578&doi=10.1073%2fpnas.2004999117&partnerID=40&md5=d9835e6b575311bfa1b979aa4e04faff","National Academy of Sciences"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082840589&doi=10.1021%2facsnano.0c02624&partnerID=40&md5=c5a7d3f912c6c9ffcd9d59fc7058a381","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084245997&doi=10.5867%2fmedwave.2020.03.7891&partnerID=40&md5=f91e7c04cee5582132c1c45939728118","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083171999&doi=10.1001%2fjama.2020.5394&partnerID=40&md5=0117ab53146aa98aefe682d017a8ccda","American Medical Association"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086157329&doi=10.11569%2fwcjd.v28.i8.275&partnerID=40&md5=421be1890166a82b7c592f5cf4d3329e","WJC Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107211&doi=10.1186%2fs13054-020-02876-9&partnerID=40&md5=c5cb0910ccbe043f8263337c9190d0f5","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082418248&doi=10.1001%2fjama.2020.4783&partnerID=40&md5=992922002868bd323b2c5c0d95a08bed","American Medical Association"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107001&doi=10.1186%2fs13054-020-02894-7&partnerID=40&md5=fb17b38fcf1e2264489fd42533c6196e","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085574925&doi=10.11855%2fj.issn.0577-7402.2020.04.06&partnerID=40&md5=c15d04261f941b4755876865de2ca676","People's Military Medical Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084785689&doi=10.4081%2fmonaldi.2020.1300&partnerID=40&md5=3b92bce82985a885343f553dd8309281","PAGEPress Publications"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084169388&doi=10.1186%2fs40463-020-00414-9&partnerID=40&md5=b8a4dc99677519478dc003ebae286aab","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084625466&partnerID=40&md5=88df6123cbb6f6228dae46a2482cb49b","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083805513&doi=10.13345%2fj.cjb.200115&partnerID=40&md5=87782a0238806a2136ac0ee0189943af","Chinese Academy of Sciences"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083798389&doi=10.13345%2fj.cjb.200088&partnerID=40&md5=d53731b8c8da3fee6765007be97a2f2d","Chinese Academy of Sciences"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084030573&doi=10.7507%2f1001-5515.202002034&partnerID=40&md5=00b072ea9dee955ee63871de88453798","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083776158&doi=10.13345%2fj.cjb.200094&partnerID=40&md5=cb32990c46a9d58869a8fc625a99402a","Chinese Academy of Sciences"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084031245&doi=10.7507%2f1001-5515.202002050&partnerID=40&md5=881d6c7addf0e8b92f4c60b87ef67ac8","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084342268&doi=10.3389%2ffimmu.2020.00879&partnerID=40&md5=6cb8cd0da76720c7b782998564d052be","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084315957&doi=10.1186%2fs12941-020-00358-y&partnerID=40&md5=e5e3459753d5c2a29ee51096fd6432f6","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083001642&doi=10.1126%2fscience.abb3405&partnerID=40&md5=33206291338e46f5391359528716d478","American Association for the Advancement of Science"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084352206&doi=10.3389%2ffmed.2020.00184&partnerID=40&md5=78cab448de02b725bf8b151ccf9274a8","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084030506&doi=10.1001%2fjamanetworkopen.2020.8857&partnerID=40&md5=32b9d70b6a64093b8a316cb824e92330","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084352770&doi=10.3389%2ffpubh.2020.00163&partnerID=40&md5=4709cfb998f59b1c62b24b2dd3a214b4","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107006&doi=10.33321%2fcdi.2020.44.36&partnerID=40&md5=13cc9bfe854fbe954e4b5b3e24b3ec30","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084836183&doi=10.3389%2ffmed.2020.00170&partnerID=40&md5=7272f7d476a8e6e282f562e7f98e4802","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084030374&doi=10.1186%2fs13054-020-02893-8&partnerID=40&md5=01d9e612fcccaf8e0196c7f7729a7fe5","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084352425&doi=10.3389%2ffmed.2020.00146&partnerID=40&md5=b244bdaa7fca903ac359554ceee3cf9d","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084030453&doi=10.1186%2fs12978-020-0900-9&partnerID=40&md5=9c45a415e531e179c2f818e5e15996eb","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084608847&partnerID=40&md5=6245bbe68621647a32dca39f20af962f","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083948438&doi=10.1186%2fs12967-020-02344-6&partnerID=40&md5=fe7b5c36e407827c00a830cc56941076","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084026712&doi=10.1186%2fs12931-020-01363-7&partnerID=40&md5=41952d4969da90e220922e03b99c968a","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084024885&doi=10.1186%2fs12969-020-00422-z&partnerID=40&md5=46d32092bceadb6058398f3b074e568f","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085538669&doi=10.16250%2fj.32.1374.2020092&partnerID=40&md5=da0b5001b6c7e5a6fa6b467acf708107","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084253947&doi=10.3389%2ffonc.2020.00665&partnerID=40&md5=fb4c2aa6f7c8243ccac94142a623383f","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083845426&doi=10.1126%2fscitranslmed.abb5673&partnerID=40&md5=e9fe4913bf4406a1c903ae855c21ae5e","American Association for the Advancement of Science"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084309841&doi=10.1039%2fd0ra01899f&partnerID=40&md5=fd7217aa63086966dd3b5abcbe1e2a7d","Royal Society of Chemistry"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083419292&doi=10.3906%2fsag-2003-260&partnerID=40&md5=b6f66f4abe263994fe49d62b616e5cfe","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083871498&doi=10.1136%2fbmj.m1443&partnerID=40&md5=e204be55f6b1ce99b2b8112ec2908f45","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083489819&doi=10.1073%2fpnas.2004064117&partnerID=40&md5=b867985f28e9c0aab9755db5fc85e278","National Academy of Sciences"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084266829&doi=10.3389%2ffpubh.2020.00146&partnerID=40&md5=1c644ce8ac9b880307e3984a23f6c5d2","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084253784&doi=10.3389%2ffpubh.2020.00151&partnerID=40&md5=8aff880285e3dfe40dde60109829f4ca","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865715&doi=10.2217%2fimt-2020-0077&partnerID=40&md5=aa2ac0f8f5c3ee57b7aa006a4e925645","Future Medicine Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084264007&doi=10.3389%2ffimmu.2020.00811&partnerID=40&md5=35f3c6131c564a1ac619e5033ac18352","Frontiers Media S.A."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084031090&doi=10.4414%2fsmw.2020.20257&partnerID=40&md5=b12d0c6251f97f6cf2c7ad11624ff451","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083789628&partnerID=40&md5=dafe4e4cbe26de1b7efe05fe6e783953","Indian Association of Preventive and Social Medicine"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083774037&partnerID=40&md5=4b0212b2f3751de53d39c918e3a4f276","Indian Association of Preventive and Social Medicine"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083806444&partnerID=40&md5=20b9de1d291d88582f87698622e5e96b","Indian Association of Preventive and Social Medicine"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084645804&doi=10.3332%2fECANCER.2020.ED100&partnerID=40&md5=8f857f10eca0094e519e491d377f6229","ecancer Global Foundation"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083764667&partnerID=40&md5=ba27a2263f966ee86caa444489b3ea16","Indian Association of Preventive and Social Medicine"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084107577&doi=10.33314%2fjnhrc.v18i1.2629&partnerID=40&md5=1009fb5d42f8447efa467386be3f34ec","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083775735&partnerID=40&md5=be617803693ddf4aff23a70c56ea5721","Indian Association of Preventive and Social Medicine"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083299380&doi=10.1016%2fj.cub.2020.03.063&partnerID=40&md5=e7cbea79fe631c837ee1e00d219ceb9e","Cell Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083808083&partnerID=40&md5=d4229e1b838a442fd9248e360a40f498","Indian Association of Preventive and Social Medicine"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085519773&partnerID=40&md5=57203a1fde04c456f2f55a4a7dbc9c71","Science and Engineering Research Support Society"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084034100&doi=10.1136%2fbmjophth-2020-000487&partnerID=40&md5=f37124df7d27fb04b98f0d10b0fe3eb7","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084167400&doi=10.33314%2fjnhrc.v18i1.2596&partnerID=40&md5=956947ad941248a24b0dcd89757c2554","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084401365&partnerID=40&md5=81037fc87f8764068973b19e52c6fb3d","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083755428&doi=10.1038%2fs41394-020-0274-9&partnerID=40&md5=5c1f851b00ebd5e1476b64c97089520b","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083631885&doi=10.15585%2fMMWR.MM6915E5&partnerID=40&md5=c165e361d6f02ec8d6ca5564331599ba","Department of Health and Human Services"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083631863&doi=10.33321%2fcdi.2020.44.34&partnerID=40&md5=6156821d109a0e53bfadf2380bce9547","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083825405&doi=10.3238%2farztebl.2020.0271&partnerID=40&md5=2adeb0cb31c1a08b6541ba86d211f81a","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082190084&doi=10.1016%2fj.cell.2020.02.052&partnerID=40&md5=a549c04ed86e9a113811e0f95610e9f4","Cell Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083872631&doi=10.2807%2f1560-7917.ES.2020.25.15.2000125&partnerID=40&md5=aec65ba70a430132bc5e20681699380f","European Centre for Disease Prevention and Control (ECDC)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083404686&doi=10.1186%2fs12931-020-01352-w&partnerID=40&md5=a1a6fb81ab28926859d8d6b972e42ea7","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083060394&doi=10.1093%2fajcp%2faqaa047&partnerID=40&md5=d361316b3fdd9f18989b2e3dbb2f5492","Oxford University Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082859415&doi=10.1016%2fj.immuni.2020.03.007&partnerID=40&md5=9761cc48d546f40b544506ff74a9006d","Cell Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084031252&doi=10.3748%2fwjg.v26.i14.1546&partnerID=40&md5=f3273db7b206e4dae4e7b052ec6b2980","Baishideng Publishing Group Co., Limited"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083332349&doi=10.1186%2fs41182-020-00203-0&partnerID=40&md5=35912583e29a97057a5002a61331f6ac","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085494348&partnerID=40&md5=d95186d2d6e0d851984cebaacec6059c","Science and Engineering Research Support Society"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083320053&doi=10.1186%2fs12967-020-02339-3&partnerID=40&md5=64b0adca44be7e358a8e62734f0ec4a2","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083303011&doi=10.1186%2fs12967-020-02333-9&partnerID=40&md5=5ed8e5558fa1003e96203639af7e0ca8","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083389265&doi=10.12659%2fMSM.924730&partnerID=40&md5=52f4f382905abcd1845c6bf87b1bf220","International Scientific Information, Inc."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085066870&doi=10.7501%2fj.issn.0253-2670.2020.07.003&partnerID=40&md5=ffeba0aac24a50b3be0b4c76d1ca9a4c","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085072455&doi=10.7501%2fj.issn.0253-2670.2020.07.010&partnerID=40&md5=035edb212d51d4173916ac972123ee7e","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085064646&doi=10.7501%2fj.issn.0253-2670.2020.07.007&partnerID=40&md5=685e70adc020e1b13b1ff6967e404950","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085143035&doi=10.7501%2fj.issn.0253-2670.2020.07.002&partnerID=40&md5=8430a6293489db861e9cd99a03f8dc71","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085113168&doi=10.7501%2fj.issn.0253-2670.2020.07.005&partnerID=40&md5=ff6f4bb62e7b228599f9666f84bf4d15","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085145319&doi=10.7501%2fj.issn.0253-2670.2020.07.001&partnerID=40&md5=817c2212d9967b31f8a4954803419e4f","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084357002&doi=10.7501%2fj.issn.0253-2670.2020.07.012&partnerID=40&md5=405cca7c26520f7d185933aee531de62","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085102777&doi=10.7501%2fj.issn.0253-2670.2020.07.009&partnerID=40&md5=f5b06da6486c5a96ec4fa3aff4624903","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084323726&doi=10.7501%2fj.issn.0253-2670.2020.07.014&partnerID=40&md5=5071414fa2e627a26ddfec9117389fd4","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085096749&doi=10.7501%2fj.issn.0253-2670.2020.07.008&partnerID=40&md5=bd17de90c0df3a77dcb445b10aaa1634","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085147097&doi=10.7501%2fj.issn.0253-2670.2020.07.004&partnerID=40&md5=0f85ae804644858dc559812a40343612","Editorial Office of Chinese Traditional and Herbal Drugs"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083210041&doi=10.4414%2fsmw.2020.20246&partnerID=40&md5=a68c8e6012de5d85e642ccfa4be2c1e6","EMH Swiss Medical Publishers Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083854245&partnerID=40&md5=250a2acd4d25ed050ea4e294788cbeec","Science and Engineering Research Support Society"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085903741&partnerID=40&md5=c2946ade78e026f5066a1c10186c6b5b","Science and Engineering Research Support Society"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081930346&doi=10.1016%2fS0140-6736%2820%2930627-9&partnerID=40&md5=302879ad9b9f7550926c329a71dbdc0e","Lancet Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083242320&doi=10.15585%2fMMWR.MM6914E1&partnerID=40&md5=133a785aab5d5c4990613ed4c6dbbeb4","Department of Health and Human Services"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085996547&doi=10.18520%2fcs%2fv118%2fi7%2f1087-1092&partnerID=40&md5=add533464502d4d246517b2475ff0cc1","Indian Academy of Sciences"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083390054&doi=10.1186%2fs41182-020-00206-x&partnerID=40&md5=c4f2caf123c24d27979b21c79d3b8c7c","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084452931&doi=10.13267%2fj.cnki.syzlzz.2020.02.006&partnerID=40&md5=f8cc520fac1db4bb27d5722ccffe2d4e","Journal of Practical Oncology, Editorial Board"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085318563&partnerID=40&md5=36c9c6d35750b8297f45c52ed763b9a2","Science and Engineering Research Support Society"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082561881&doi=10.3760%2fcma.j.issn.1003-9406.2020.04.001&partnerID=40&md5=c2dd70da3ef7fe8e7a2c061b485b2193","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083061264&doi=10.3390%2fcells9040920&partnerID=40&md5=707e5e227fc220f6456c3d3d446ba9ef","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083379363&doi=10.3390%2fcells9040924&partnerID=40&md5=4c8911cba7d8b61a01c7c10c965a0ac8","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083417896&doi=10.2807%2f1560-7917.ES.2020.25.14.2000398&partnerID=40&md5=1e3ee4230088e45aed7418f2b85cba6e","European Centre for Disease Prevention and Control (ECDC)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083538143&doi=10.33321%2fcdi.2020.44.30&partnerID=40&md5=9d6523fd4320a64ef9af2aa537a3c785","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083412300&doi=10.2807%2f1560-7917.ES.2020.25.14.2000326&partnerID=40&md5=a3d312e549948717113f63ee408cd075","European Centre for Disease Prevention and Control (ECDC)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082485355&doi=10.1016%2fj.chom.2020.03.002&partnerID=40&md5=7d197cd8c84d89004277be212dd51a3c","Cell Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083179365&doi=10.3390%2fcells9040909&partnerID=40&md5=5d82fc229c90fbf4b15af91fd097c910","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083254749&doi=10.3980%2fj.issn.1672-5123.2020.4.34&partnerID=40&md5=b2922c67936757a4aedb9314f19ca2ea","International Journal of Ophthalmology (c/o Editorial Office)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083071575&doi=10.1186%2fs40249-020-00650-1&partnerID=40&md5=fc45daa8722565221c5b020460242ad4","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082791374&doi=10.1161%2fJAHA.120.016219&partnerID=40&md5=93645f83bef79ea8cfa73e094baeb066","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082188927&doi=10.1016%2fj.cub.2020.03.022&partnerID=40&md5=288e7c2b28649733659b7786cf3b7568","Cell Press"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083410202&partnerID=40&md5=13b0b4563f9f34c28d6d132650077564","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081935465&doi=10.1016%2fS0140-6736%2820%2930607-3&partnerID=40&md5=75c02315ed9aebdbfb7abec1bb6fd9a9","Lancet Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083041580&doi=10.1186%2fs40779-020-00245-9&partnerID=40&md5=2dbac3097d587d014484bf44fb674e6f","BioMed Central Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083019693&doi=10.18433%2fjpps31002&partnerID=40&md5=ab060de7dfe8aa75e646d2ed2ca574ce","Canadian Society for Pharmaceutical Sciences"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083041277&doi=10.1126%2fsciimmunol.abb8618&partnerID=40&md5=bea5f340b93d49e8911ccddb20cf6199","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082914389&doi=10.15585%2fMMWR.MM6913E1&partnerID=40&md5=0f3eccb7ff86caf95017c472327e66ab","Department of Health and Human Services"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083041821&doi=10.1136%2fesmoopen-2020-000765&partnerID=40&md5=af4d1a483208830b26249884293f8b29","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083071804&doi=10.33321%2fcdi.2020.44.29&partnerID=40&md5=ea3b73310d2e051b1b76925da373e370","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083804322&doi=10.3390%2fijms21082826&partnerID=40&md5=dde5ef66fb897441c19aac594336d8b9","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083994567&doi=10.3390%2fijms21083004&partnerID=40&md5=ebf872d2f07c63a020c61b3d87258690","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084001718&doi=10.3390%2fijms21082948&partnerID=40&md5=0ddc6a2cd882ecb298d91597dd389423","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083718558&doi=10.3390%2fijms21082839&partnerID=40&md5=7b542bf9e438a7024ceb692f140f8359","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083671466&doi=10.1080%2f20479700.2020.1755804&partnerID=40&md5=863c02ad8f8c98da5b5ecb766ff4ab53","Taylor and Francis Ltd."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083968624&doi=10.3390%2fijms21083003&partnerID=40&md5=3e996f4593afb2bdf0457e4a1e05179f","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083397036&doi=10.3390%2fijerph17082690&partnerID=40&md5=0389985497b199366f300cde0b49abd9","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083850114&doi=10.3390%2fijerph17082932&partnerID=40&md5=aba4b276e105a51a083447d4fca03de5","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081727104&doi=10.1080%2f09273948.2020.1738501&partnerID=40&md5=3e5b41d9bbfb94d3fc7645e10d6a78c5","Taylor and Francis Ltd"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084695605&partnerID=40&md5=4a337efdf1ed596dee1b75c2cbd75f46","NLM (Medline)"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083846822&doi=10.3390%2fijerph17082763&partnerID=40&md5=081f2b0d2a3fc25f092129988605e7e1","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082980169&doi=10.1136%2fbmj.m1043&partnerID=40&md5=a2681bfa1e59836284cbf79ae0e495e8","BMJ Publishing Group"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083206760&doi=10.3390%2fijms21072574&partnerID=40&md5=d660c42a023c058b990c56d8422ccd59","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083458288&doi=10.1007%2fs11357-020-00186-0&partnerID=40&md5=44455fe7ddb5e406c74e811e31fcab4f","Springer"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082169162&doi=10.1016%2fj.ijid.2020.03.003&partnerID=40&md5=bcc2fa5d83770331c761d17d1c71f768","Elsevier B.V."
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085615723&doi=10.1358%2fdof.2020.45.4.3150676&partnerID=40&md5=78f2133b97e31d2dbf5c46159e977d9f","Prous Science"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083828323&doi=10.3390%2fv12040476&partnerID=40&md5=103784723e97b746aa96839e7a788cab","MDPI AG"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084664875&doi=10.4103%2fJOC.JOC_44_20&partnerID=40&md5=37145f454f36bd98d376425bdd11028c","Wolters Kluwer Medknow Publications"
2020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081998325&doi=10.1016%2fj.tre.2020.101922&partnerID=40&md5=8498f3b8ae38cfec272338bdd6e7ff89","Elsevier Ltd"
