"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083828323&doi=10.3390%2fv12040476&partnerID=40&md5=103784723e97b746aa96839e7a788cab"",""alkaloid"	 emetine	 homoharringtonine	 alkaloid	 antivirus agent	 plant extract	 amebiasis	 antiherpetic activity	 Article	 Bovine herpesvirus 1	 cardiotoxicity	 chronic myeloid leukemia	 coronavirus disease 2019	 Cytomegalovirus	 drug design	 EC50	 Herpes simplex virus 2	 inflammation	 nonhuman	 Severe acute respiratory syndrome coronavirus 2	 virus replication	 animal	" emetine; homoharringtonine; alkaloid; antivirus agent; plant extract; amebiasis; antiherpetic activity; Article; Bovine herpesvirus 1; cardiotoxicity; chronic myeloid leukemia; coronavirus disease 2019; Cytomegalovirus; drug design; EC50; Herpes simplex virus 2; inflammation; nonhuman; Severe acute respiratory syndrome coronavirus 2; virus replication"	 Coronavirus infection	 drug effect	 herpes virus infection	 Herpesviridae	 human	 pandemic	 virus pneumonia	 Alkaloids	 Animals	 Antiviral Agents	 Betacoronavirus	 Coronavirus Infections	 Herpesviridae	 Herpesviridae Infections	 Humans	 Pandemics	 Plant Extracts	" Pneumonia, Viral"""																																																																																																																																																																																														
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084664875&doi=10.4103%2fJOC.JOC_44_20&partnerID=40&md5=37145f454f36bd98d376425bdd11028c"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081998325&doi=10.1016%2fj.tre.2020.101922&partnerID=40&md5=8498f3b8ae38cfec272338bdd6e7ff89"",""computer simulation"	 decision making	 disease spread	 economic impact	 epidemic	 future prospect	 prediction	 risk assessment	 severe acute respiratory syndrome	 supply chain management	 Coronavirus	" SARS coronavirus"""											" decision making; disease spread; economic impact; epidemic; future prospect; prediction; risk assessment; severe acute respiratory syndrome; supply chain management; Coronavirus; SARS coronavirus"";;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086127686&doi=10.24075%2fbrsmu.2020.026&partnerID=40&md5=45aab699d2cfbba702961e66d3a9c2fd"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084641888&doi=10.4414%2fsmw.2020.20257&partnerID=40&md5=598686aa445c291321180bda628b5aee"",""adult"	 Article	 clinical article	 contact examination	 contact time	 coronavirus disease 2019	 coughing	 exposure	 female	 fever	 health care personnel	 human	 infection risk	 male	 primary medical care	 risk assessment	 Severe acute respiratory syndrome coronavirus 2	" virus transmission"""					" Article; clinical article; contact examination; contact time; coronavirus disease 2019; coughing; exposure; female; fever; health care personnel; human; infection risk; male; primary medical care; risk assessment; Severe acute respiratory syndrome coronavirus 2; virus transmission"";;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084357115&doi=10.1016%2fj.mjafi.2020.04.008&partnerID=40&md5=9f560882111eea8e4bd3598c5991b2e2"",""Coronaviridae"	 coronavirus disease 2019	 epidemic	 gene sequence	 genetic analysis	 genome analysis	 human	 intermediate host	 Middle East respiratory syndrome coronavirus	 morbidity	 nonhuman	 pandemic	 Pholidota (animal)	 Review	 seasonal variation	 severe acute respiratory syndrome	" Severe acute respiratory syndrome coronavirus 2"""						" coronavirus disease 2019; epidemic; gene sequence; genetic analysis; genome analysis; human; intermediate host; Middle East respiratory syndrome coronavirus; morbidity; nonhuman; pandemic; Pholidota (animal); Review; seasonal variation; severe acute respiratory syndrome; Severe acute respiratory syndrome coronavirus 2"";;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083344766&doi=10.3390%2fv12040445&partnerID=40&md5=ed5650d4d6a4a031a285e056613247d9"",""amprenavir"	 antivirus agent	 asunaprevir	 atazanavir	 darunavir	 enfuvirtide	 faldaprevir	 fosamprenavir	 indinavir	 lopinavir	 nelfinavir	 nucleocapsid protein	 pleconaril	 proteinase	 RNA directed DNA polymerase	 saquinavir	 simeprevir	 tipranavir	 umifenovir	 viral protein	 virus spike protein	 antivirus agent	" antivirus agent; asunaprevir; atazanavir; darunavir; enfuvirtide; faldaprevir; fosamprenavir; indinavir; lopinavir; nelfinavir; nucleocapsid protein; pleconaril; proteinase; RNA directed DNA polymerase; saquinavir; simeprevir; tipranavir; umifenovir; viral protein; virus spike protein"	 amino acid sequence	 Article	 crystallography	 dimerization	 hydrogen bond	 hydrophobicity	 membrane binding	 molecular docking	 nonhuman	 prediction	 protein binding	 protein interaction	 protein structure	 sequence alignment	 sequence homology	 Severe acute respiratory syndrome coronavirus 2	 static electricity	 structure analysis	 virus envelope	 virus replication	 Betacoronavirus	 Coronavirus infection	 drug development	 human	 metabolism	 pandemic	 physiology	 virology	 virus pneumonia	 Antiviral Agents	 Betacoronavirus	 Coronavirus Infections	 Drug Development	 Humans	 Molecular Docking Simulation	 Pandemics	 Pneumonia, Viral	" Viral Proteins"""																																																																																																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082939547&doi=10.12998%2fwjcc.v8.i7.1265&partnerID=40&md5=9e28a28abfcc36d8a8e679d9c8327728"",""alanine aminotransferase"	 albumin	 arbidol	 aspartate aminotransferase	 C reactive protein	 creatinine	 lopinavir plus ritonavir	 moxifloxacin	 protein	 sodium	 aged	 anorexia	 Article	 case report	 Chinese medicine	 clinical article	 clinical outcome	 computer assisted tomography	 coronavirus disease 2019	 diarrhea	 digestive system function disorder	 fatigue	" albumin; arbidol; aspartate aminotransferase; C reactive protein; creatinine; lopinavir plus ritonavir; moxifloxacin; protein; sodium; aged; anorexia; Article; case report; Chinese medicine; clinical article; clinical outcome; computer assisted tomography; coronavirus disease 2019; diarrhea; digestive system function disorder"	 human	 Severe acute respiratory syndrome coronavirus 2	" virus pneumonia"""																																																																																																																																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082790573&doi=10.3390%2fijerph17072323&partnerID=40&md5=3a72d9ddc5cdeaa11f44d03baca41f0b"",""antibiotic agent"	 aprepitant	 baricitinib	 bepotastine	 carbapenem	 caspofungin	 cephalosporin	 chloroquine	 DNA vaccine	 epirubicin	 erlotinib	 favipiravir	 fusion protein	 ganciclovir	 icatibant	 lopinavir plus ritonavir	 messenger RNA	 nafamstat	 nitazoxanide	 oseltamivir	 penciclovir	 prostacyclin	" aprepitant; baricitinib; bepotastine; carbapenem; caspofungin; cephalosporin; chloroquine; DNA vaccine; epirubicin; erlotinib; favipiravir; fusion protein; ganciclovir; icatibant; lopinavir plus ritonavir; messenger RNA; nafamstat; nitazoxanide; oseltamivir; penciclovir"	 remdesivir	 ribavirin	 sialidase inhibitor	 sunitinib	 valrubicin	 vapreotide	 COVID-19	 disease spread	 disease transmission	 disease treatment	 infectious disease	 pathogen	 pneumonia	 viral disease	 antibiotic therapy	 antiviral therapy	 artificial ventilation	 cell therapy	 China	 coronavirus disease 2019	 Coronavirus infection	 disease transmission	 drug design	 epidemic	 gene targeting	 government	 hospital admission	 human	 infection prevention	 Middle East respiratory syndrome coronavirus	 nonhuman	 oxygen therapy	 Review	 SARS-related coronavirus	 Severe acute respiratory syndrome coronavirus 2	 Betacoronavirus	 Coronavirinae	 Coronavirus infection	 epidemic	 infection control	 mortality	 pandemic	 procedures	 severe acute respiratory syndrome	 time factor	 virus pneumonia	 China	 Coronavirus	 SARS coronavirus	 Betacoronavirus	 China	 Coronavirus	 Coronavirus Infections	 Disease Outbreaks	 Humans	 Infection Control	 Mortality	 Pandemics	 Pneumonia, Viral	 Severe Acute Respiratory Syndrome	" Time Factors"""																																																																																																																																																			
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083294770&doi=10.3390%2fijms21072657&partnerID=40&md5=9e88999e128170b577f298a13a340922"",""antivirus agent"	 COVID-19 vaccine	 immunologic factor	 virus vaccine	 Betacoronavirus	 chemistry	 clinical trial (topic)	 Coronavirus infection	 genetics	 human	 immunology	 pandemic	 passive immunization	 physiology	 virology	 virus genome	 virus pneumonia	 Antiviral Agents	 Betacoronavirus	 Clinical Trials as Topic	 Coronavirus Infections	 Genome, Viral	" COVID-19 vaccine; immunologic factor; virus vaccine; Betacoronavirus; chemistry; clinical trial (topic); Coronavirus infection; genetics; human; immunology; pandemic; passive immunization; physiology; virology; virus genome; virus pneumonia; Antiviral Agents; Betacoronavirus; Clinical Trials as Topic; Coronavirus Infections"	 Immunization, Passive	 Immunologic Factors	 Pandemics	 Pneumonia, Viral	" Viral Vaccines"""																																																																																																																																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084348514&doi=10.1055%2fa-1134-5951&partnerID=40&md5=8c9d1ad067584656790f02c029c7f0c4"",""Article"	 breast feeding	 coronavirus disease 2019	 disease course	 epidemic	 histology	 human	 mortality rate	 patient care	 placenta function	 pregnancy	 pregnancy complication	 pregnancy outcome	 severe acute respiratory syndrome	 Severe acute respiratory syndrome coronavirus 2	 vertical transmission	 virus pneumonia	" virus transmission"""					" breast feeding; coronavirus disease 2019; disease course; epidemic; histology; human; mortality rate; patient care; placenta function; pregnancy; pregnancy complication; pregnancy outcome; severe acute respiratory syndrome; Severe acute respiratory syndrome coronavirus 2; vertical transmission; virus pneumonia; virus transmission"";;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083806988&doi=10.3390%2fmd18040225&partnerID=40&md5=febabe428db36f8cbc225115f32f6f0f"",""6,6' bieckol"	 8,8' bieckol	 aeruginosin 98B	 antivirus agent	 apigenin 7 o neohesperidoside	 dieckol	 heptafuhalol A	 hydroxypentafuhalol A	 lopinavir	 luteolin 7 rutinoside	 natural product	 pentaphlorethol A	 pentaphlorethol B	 phlorethopentafuhalol A	 phlorethopentafuhalol B	 proteinase inhibitor	 pseudopentafuhalol C	 pseudotheonamide C	 pseudotheonamide D	 resinoside B	 tunichrome An2	 unclassified drug	" 8,8' bieckol; aeruginosin 98B; antivirus agent; apigenin 7 o neohesperidoside; dieckol; heptafuhalol A; hydroxypentafuhalol A; lopinavir; luteolin 7 rutinoside; natural product; pentaphlorethol A; pentaphlorethol B; phlorethopentafuhalol A; phlorethopentafuhalol B; proteinase inhibitor; pseudopentafuhalol C; pseudotheonamide C; pseudotheonamide D; resinoside B; tunichrome An2"	 antivirus agent	 biological product	 cysteine proteinase	 proteinase inhibitor	 viral protein	 Article	 consensus	 controlled study	 drug design	 drug potency	 drug screening	 drug structure	 drug targeting	 information service	 marine species	 molecular docking	 molecular dynamics	 molecular model	 pharmacophore	 Severe acute respiratory syndrome coronavirus 2	 virtual reality	 Betacoronavirus	 chemical database	 chemistry	 Coronavirus infection	 drug effect	 enzymology	 human	 pandemic	 virology	 virus pneumonia	 Antiviral Agents	 Betacoronavirus	 Biological Products	 Coronavirus Infections	 Cysteine Endopeptidases	 Databases, Chemical	 Humans	 Models, Molecular	 Molecular Docking Simulation	 Pandemics	 Pneumonia, Viral	 Protease Inhibitors	" Viral Nonstructural Proteins"""																																																																																																																																																																				
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085942794&doi=10.4103%2fijrh.ijrh_34_20&partnerID=40&md5=5ea80cfba31ff9b82dae6834957236b8"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083247739&doi=10.1055%2fa-1144-5562&partnerID=40&md5=95717286a0d151a978924177a7ccffa3"",""Article"	 cesarean section	 coronavirus disease 2019	 Coronavirus infection	 disease course	 health care availability	 health care system	 hospital personnel	 human	 hygiene	 infection prevention	 intensive care	 obstetric analgesia	 obstetric anesthesia	 obstetric procedure	 pandemic	 patient care	 practice guideline	 pregnancy	 puerperium	 SARS-related coronavirus	 Severe acute respiratory syndrome coronavirus 2	" cesarean section; coronavirus disease 2019; Coronavirus infection; disease course; health care availability; health care system; hospital personnel; human; hygiene; infection prevention; intensive care; obstetric analgesia; obstetric anesthesia; obstetric procedure; pandemic; patient care; practice guideline; pregnancy; puerperium; SARS-related coronavirus"	 complication	 Coronavirus infection	 disease transmission	 female	 pandemic	 pregnancy complication	 virus pneumonia	 Anesthesia, Obstetrical	 Betacoronavirus	 Coronavirus Infections	 Female	 Humans	 Infectious Disease Transmission, Professional-to-Patient	 Pandemics	 Pneumonia, Viral	 Pregnancy	" Pregnancy Complications, Infectious"""																																																																																																																																																																																															
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083153514&doi=10.1055%2fa-1146-8674&partnerID=40&md5=f7acd9b7e6f76e79520db388f334b565"",""adverse event"	 Article	 coronavirus disease 2019	 diagnostic test	 disease severity	 evidence based medicine	 extracorporeal oxygenation	 health care need	 health care system	 hospital infection	 human	 infection rate	 intensive care	 medical care	 morbidity	 pandemic	 prone position	 risk benefit analysis	 Severe acute respiratory syndrome coronavirus 2	 artificial ventilation	 Betacoronavirus	 coronavirus disease 2019	" Article; coronavirus disease 2019; diagnostic test; disease severity; evidence based medicine; extracorporeal oxygenation; health care need; health care system; hospital infection; human; infection rate; intensive care; medical care; morbidity; pandemic; prone position; risk benefit analysis; Severe acute respiratory syndrome coronavirus 2; artificial ventilation; Betacoronavirus"	 procedures	 protective clothing	 risk factor	 severity of illness index	 virus pneumonia	 Betacoronavirus	 Coronavirus Infections	 Evidence-Based Medicine	 Extracorporeal Membrane Oxygenation	 Humans	 Pandemics	 Pneumonia, Viral	 Protective Clothing	 Respiration, Artificial	 Risk Factors	" Severity of Illness Index"""																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083043885&doi=10.1016%2fj.diabres.2020.108142&partnerID=40&md5=b52887430908cd91805f3fcf604a211a"",""2,4 thiazolidinedione derivative"	 angiotensin converting enzyme 2	 angiotensin receptor antagonist	 arbidol	 chloroquine	 corticosteroid	 dipeptidyl carboxypeptidase inhibitor	 dipeptidyl peptidase IV inhibitor	 hydroxychloroquine	 ibuprofen	 interferon	 lopinavir plus ritonavir	 remdesivir	 ribavirin	 tocilizumab	 adult respiratory distress syndrome	 age	 blood clotting	 cardiovascular disease	 chronic inflammation	 chronic kidney failure	 chronic lung disease	" angiotensin converting enzyme 2; angiotensin receptor antagonist; arbidol; chloroquine; corticosteroid; dipeptidyl carboxypeptidase inhibitor; dipeptidyl peptidase IV inhibitor; hydroxychloroquine; ibuprofen; interferon; lopinavir plus ritonavir; remdesivir; ribavirin; tocilizumab; adult respiratory distress syndrome; age; blood clotting; cardiovascular disease; chronic inflammation; chronic kidney failure"	 Coronavirus infection	 death	 diabetes mellitus	 disease association	 disease surveillance	 flu like syndrome	 forced expiratory volume	 forced vital capacity	 human	 hyperglycemia	 hypertension	 hypoglycemia	 immune deficiency	 incubation time	 influenza	 malignant neoplasm	 morbidity	 mortality	 mortality risk	 multiple organ failure	 non insulin dependent diabetes mellitus	 pancreas injury	 pneumonia	 real time polymerase chain reaction	 Review	 SARS-related coronavirus	 Severe acute respiratory syndrome coronavirus 2	 systematic review	 virus infectivity	 virus pathogenesis	 virus transmission	 Betacoronavirus	 comorbidity	 Coronavirus infection	 diabetes mellitus	 pandemic	 pathophysiology	 virology	 virus pneumonia	 Betacoronavirus	 Comorbidity	 Coronavirus Infections	 Diabetes Mellitus	 Humans	 Pandemics	" Pneumonia, Viral"""																																																																																																																																																																		
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081375950&doi=10.1016%2fj.jinf.2020.02.017&partnerID=40&md5=0e38e77f9a88fdcca964276955e81b95"",""C reactive protein"	 adolescent	 adult	 age	 aged	 Article	 child	 clinical article	 clinical feature	 computer assisted tomography	 coronavirus disease 2019	 Coronavirus infection	 coughing	 critically ill patient	 disease severity	 dyspnea	 early diagnosis	 fatigue	 female	 fever	 gastrointestinal symptom	 headache	" adolescent; adult; age; aged; Article; child; clinical article; clinical feature; computer assisted tomography; coronavirus disease 2019; Coronavirus infection; coughing; critically ill patient; disease severity; dyspnea; early diagnosis; fatigue; female; fever; gastrointestinal symptom"	 human	 leukocyte count	 lung fibrosis	 lung hilus	 lung lobe	 lymphocyte count	 male	 middle aged	 myalgia	 patient isolation	 pleura	 protein blood level	 retrospective study	 SARS-related coronavirus	 Severe acute respiratory syndrome coronavirus 2	 virus pneumonia	 young adult	 Betacoronavirus	 Coronavirus infection	 diagnostic imaging	 lung	 pandemic	 pathophysiology	 preschool child	 very elderly	 virus pneumonia	 x-ray computed tomography	 Adolescent	 Adult	 Aged	 Aged, 80 and over	 Betacoronavirus	 Child	 Child, Preschool	 Coronavirus Infections	 Cough	 Female	 Fever	 Humans	 Lung	 Male	 Middle Aged	 Pandemics	 Pneumonia, Viral	 Retrospective Studies	 Tomography, X-Ray Computed	" Young Adult"""																																																																																																																																																																	
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083313010&doi=10.3390%2fdiagnostics10040202&partnerID=40&md5=2a7b55f71255da8deaa27fdbb552c453"",""immunoglobulin G"	 immunoglobulin M	 virus RNA	 chemiluminescence immunoassay	 coronavirus disease 2019	 diagnostic accuracy	 diagnostic test	 enzyme linked immunosorbent assay	 Food and Drug Administration	 human	 immunoassay	 in vitro diagnostic assay	 in vitro study	 molecular diagnosis	 nonhuman	 point of care testing	 rapid lateral flow immunoassay	 real time polymerase chain reaction	 real time reverse transcription polymerase chain reaction	 reverse transcription loop mediated isothermal amplification	 Review	 serodiagnosis	" immunoglobulin M; virus RNA; chemiluminescence immunoassay; coronavirus disease 2019; diagnostic accuracy; diagnostic test; enzyme linked immunosorbent assay; Food and Drug Administration; human; immunoassay; in vitro diagnostic assay; in vitro study; molecular diagnosis; nonhuman; point of care testing; rapid lateral flow immunoassay; real time polymerase chain reaction; real time reverse transcription polymerase chain reaction; reverse transcription loop mediated isothermal amplification; Review"	 trend study	 virus detection	 virus diagnosis	 virus genome	" virus load"""																																																																																																																																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086087170&doi=10.24075%2fvrgmu.2020.025&partnerID=40&md5=474c29c7852cc1224b728710aecb5570"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083823904&doi=10.3390%2fpathogens9040307&partnerID=40&md5=4ed072ce434548b817a42ee0f7c25d21"",""angiotensin converting enzyme 2"	 baricitinib	 beta interferon	 camostat mesilate	 chloroquine	 dipeptidyl carboxypeptidase	 disinfectant agent	 favipiravir	 hemagglutinin	 hypochlorite sodium	 remdesivir	 ribavirin	 serine proteinase	 virus spike protein	 amino acid sequence	 binding affinity	 cell invasion	 clinical trial (topic)	 computer assisted tomography	 coronavirus disease 2019	 disease transmission	 fever	" baricitinib; beta interferon; camostat mesilate; chloroquine; dipeptidyl carboxypeptidase; disinfectant agent; favipiravir; hemagglutinin; hypochlorite sodium; remdesivir; ribavirin; serine proteinase; virus spike protein; amino acid sequence; binding affinity; cell invasion; clinical trial (topic); computer assisted tomography; coronavirus disease 2019; disease transmission"	 immunofluorescence	 length of stay	 Middle East respiratory syndrome coronavirus	 molecular docking	 molecularly targeted therapy	 nonhuman	 phage therapy	 polymerase chain reaction	 Review	 SARS coronavirus	 sensitivity and specificity	 Severe acute respiratory syndrome coronavirus 2	 virus load	 virus pneumonia	 virus replication	" virus transmission"""																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086105495&doi=10.24075%2fbrsmu.2020.020&partnerID=40&md5=e5fd61bb5b31cbc6bd8c02550d6b3679"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082683002&doi=10.1002%2fcyto.a.23999&partnerID=40&md5=dba01f0165d70c0f5ef1277e7f14a62c"",""Betacoronavirus"	 capitalism	 cholera	 communicable disease control	 coronavirus disease 2019	 Coronavirus infection	 drug industry	 economics	 epidemic	 Germany	 hand washing	 history	 human	 mask	 pandemic	 procedures	 Severe acute respiratory syndrome coronavirus 2	 virus pneumonia	 Betacoronavirus	 Capitalism	 Cholera	 Communicable Disease Control	" capitalism; cholera; communicable disease control; coronavirus disease 2019; Coronavirus infection; drug industry; economics; epidemic; Germany; hand washing; history; human; mask; pandemic; procedures; Severe acute respiratory syndrome coronavirus 2; virus pneumonia; Betacoronavirus; Capitalism; Cholera"	 Drug Industry	 Epidemics	 Germany	 Hand Hygiene	 History, 19th Century	 Humans	 Masks	 Pandemics	" Pneumonia, Viral"""																																																																																																																																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082652265&doi=10.1002%2fcyto.a.24002&partnerID=40&md5=1c44e9af4ce437e1880a8816f9155e1d"",""Betacoronavirus"	 coronavirus disease 2019	 Coronavirus infection	 flow cytometry	 global health	 human	 immunology	 pandemic	 severe acute respiratory syndrome	 Severe acute respiratory syndrome coronavirus 2	 T lymphocyte	 virology	 virus pneumonia	 Betacoronavirus	 Coronavirus Infections	 Flow Cytometry	 Global Health	 Humans	 Pandemics	 Pneumonia, Viral	 Severe Acute Respiratory Syndrome	" T-Lymphocytes"""	" coronavirus disease 2019; Coronavirus infection; flow cytometry; global health; human; immunology; pandemic; severe acute respiratory syndrome; Severe acute respiratory syndrome coronavirus 2; T lymphocyte; virology; virus pneumonia; Betacoronavirus; Coronavirus Infections; Flow Cytometry; Global Health; Humans; Pandemics; Pneumonia, Viral; Severe Acute Respiratory Syndrome"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085332864&doi=10.1007%2fs13365-020-00840-5&partnerID=40&md5=85c7882acb0e04f407eb62aece4fb4fd"",""acute disseminated encephalomyelitis"	 acute inflammatory demyelinating peripheral neuropathy	 ageusia	 anosmia	 autoimmune disease	 cerebrovascular accident	 clinical feature	 coronavirus disease 2019	 encephalitis	 Guillain Barre syndrome	 headache	 human	 meningitis	 myalgia	 myositis	 neurologic disease	 neurological complication	 nonhuman	 peripheral neuropathy	 priority journal	 Review	 Severe acute respiratory syndrome coronavirus 2	" acute inflammatory demyelinating peripheral neuropathy; ageusia; anosmia; autoimmune disease; cerebrovascular accident; clinical feature; coronavirus disease 2019; encephalitis; Guillain Barre syndrome; headache; human; meningitis; myalgia; myositis; neurologic disease; neurological complication; nonhuman; peripheral neuropathy; priority journal; Review"	 cerebrovascular accident	 complication	 Coronavirus infection	 genetics	 headache	 host pathogen interaction	 meningitis	 metabolism	 myalgia	 myositis	 nervous system	 pandemic	 pathogenicity	 pathology	 virology	 virus encephalitis	 virus entry	 virus pneumonia	 angiotensin converting enzyme 2	 coronavirus spike glycoprotein	 dipeptidyl carboxypeptidase	 protein binding	 spike protein, SARS-CoV-2	 virus receptor	 Betacoronavirus	 Coronavirus Infections	 Encephalitis, Viral	 Headache	 Host-Pathogen Interactions	 Humans	 Meningitis	 Myalgia	 Myositis	 Nervous System	 Pandemics	 Peptidyl-Dipeptidase A	 Pneumonia, Viral	 Protein Binding	 Receptors, Virus	 Spike Glycoprotein, Coronavirus	 Stroke	" Virus Internalization"""																																																																																																																																																																						
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081948804&doi=10.1016%2fj.jpha.2020.03.001&partnerID=40&md5=2e909ca1371bb12c5da9d0d36f6aa1e1"",""human monoclonal antibody"	 remdesivir	 virus vaccine	 antigen presentation	 cellular immunity	 clinical feature	 coronavirus disease 2019	 cytokine storm	 diagnostic procedure	 human	 humoral immunity	 immune evasion	 immunopathogenesis	 Middle East respiratory syndrome	 Middle East respiratory syndrome coronavirus	 molecular diagnosis	 molecular pathology	 nonhuman	 nucleic acid analysis	 plasma transfusion	 Review	 SARS coronavirus	" remdesivir; virus vaccine; antigen presentation; cellular immunity; clinical feature; coronavirus disease 2019; cytokine storm; diagnostic procedure; human; humoral immunity; immune evasion; immunopathogenesis; Middle East respiratory syndrome; Middle East respiratory syndrome coronavirus; molecular diagnosis; molecular pathology; nonhuman; nucleic acid analysis; plasma transfusion; Review"	 Severe acute respiratory syndrome coronavirus 2	 thorax radiography	 vaccination	 virology	 virus entry	 virus etiology	 virus pathogenesis	 virus pneumonia	 virus replication	" x-ray computed tomography"""																																																																																																																																																																																																						
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379496&doi=10.26355%2feurrev_202004_21044&partnerID=40&md5=69472aece06d97b00bee533f38b28e6a"",""angiotensin converting enzyme 2"	 coronavirus spike glycoprotein	 dipeptidyl carboxypeptidase	 spike protein, SARS-CoV-2	 Betacoronavirus	 chemistry	 classification	 Coronavirus infection	 human	 molecular evolution	 pandemic	 pathogenicity	 pathology	 phylogeny	 virology	 virus genome	 virus pneumonia	 Betacoronavirus	 Coronavirus Infections	 Evolution, Molecular	 Genome, Viral	 Humans	" coronavirus spike glycoprotein; dipeptidyl carboxypeptidase; spike protein, SARS-CoV-2; Betacoronavirus; chemistry; classification; Coronavirus infection; human; molecular evolution; pandemic; pathogenicity; pathology; phylogeny; virology; virus genome; virus pneumonia; Betacoronavirus; Coronavirus Infections; Evolution, Molecular; Genome, Viral"	 Peptidyl-Dipeptidase A	 Phylogeny	 Pneumonia, Viral	" Spike Glycoprotein, Coronavirus"""																																																																																																																																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084228699&doi=10.1701%2f3347.33187&partnerID=40&md5=151cad51a855043f8be2d57bf6e5fc59"",""Article"	 artificial ventilation	 China	 comorbidity	 coronavirus disease 2019	 disease exacerbation	 disease severity	 epidemic	 high risk population	 human	 intensive care	 intensive care unit	 interstitial pneumonia	 multiple organ failure	 nonhuman	 respiratory failure	 septic shock	 Severe acute respiratory syndrome coronavirus 2	 species invasion	 viremia	" virus transmission"""		" artificial ventilation; China; comorbidity; coronavirus disease 2019; disease exacerbation; disease severity; epidemic; high risk population; human; intensive care; intensive care unit; interstitial pneumonia; multiple organ failure; nonhuman; respiratory failure; septic shock; Severe acute respiratory syndrome coronavirus 2; species invasion; viremia; virus transmission"""																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084009044&doi=10.3390%2fnano10040802&partnerID=40&md5=814d36cecab02c929c799b818f99107e"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082920700&doi=10.1038%2fs41422-020-0305-x&partnerID=40&md5=110192bc12ab1cf4102822479077cc8b"",""coronavirus spike glycoprotein"	 lipopeptide	 spike glycoprotein, COVID-19 virus	 amino acid sequence	 animal	 Betacoronavirus	 cell fusion	 Chlorocebus aethiops	 coronavirus disease 2019	 Coronavirus infection	 drug effect	 HEK293 cell line	 human	 intranasal drug administration	 membrane fusion	 mouse	 pandemic	 physiology	 protein domain	 protein secondary structure	 SARS coronavirus	 sequence alignment	" lipopeptide; spike glycoprotein, COVID-19 virus; amino acid sequence; animal; Betacoronavirus; cell fusion; Chlorocebus aethiops; coronavirus disease 2019; Coronavirus infection; drug effect; HEK293 cell line; human; intranasal drug administration; membrane fusion; mouse; pandemic; physiology; protein domain; protein secondary structure; SARS coronavirus"	 structure activity relation	 Vero cell line	 virus pneumonia	 Administration, Intranasal	 Amino Acid Sequence	 Animals	 Betacoronavirus	 Cell Fusion	 Chlorocebus aethiops	 Coronavirus Infections	 HEK293 Cells	 Humans	 Lipopeptides	 Membrane Fusion	 Mice	 Pandemics	 Pneumonia, Viral	 Protein Interaction Domains and Motifs	 Protein Structure, Secondary	 SARS Virus	 Sequence Alignment	 Spike Glycoprotein, Coronavirus	 Structure-Activity Relationship	" Vero Cells"""																																																																																																																																																																																								
