"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084810282&doi=10.1039%2fd0ew90015j&partnerID=40&md5=2b45f4f4090d92e1c23158f2b88bcf7b"",""Sanitary Environmental Engineering Division, Department of Civil Engineering, University of Salerno, Fisciano, SA, 84084, Italy"	" Department of Chemical and Environmental Engineering, University of California at Riverside, Riverside, CA  925210, United States"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084276647&doi=10.1136%2fesmoopen-2020-000790&partnerID=40&md5=921a0d17b0c982009f7f25922cd85555"",""Dept. of Biomedical Sciences and Human Oncology, University of Bari 'A. Moro', Pavia, Italy"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083775592&doi=10.1016%2fj.acvd.2020.04.003&partnerID=40&md5=23deda5a63513a40f172c9007c4f61ae"",""IHU LIRYC, Bordeaux University Hospital, University Bordeaux, Bordeaux, 33604, France"	 Service de Cardiologie, Centre Hospitalier Universitaire Trousseau et Faculté de Médecine, EA7505, Université de Tours, France	 Cardiology, Cardiac Arrhythmias Management Department, Clinique Pasteur, 45, avenue de Lombez, Toulouse, 31076, France	 Department of Cardiology, University Hospital Nancy, Inserm-IADI, U947, rue du Morvan, Vandœuvre lès-Nancy, 54511, France	 Arrhythmia Department, Cardiology, University Hospital of Grenoble Alpes, Grenoble, 38043, France	 Service de Cardiologie, CHU La Timone, Marseille, 13005, France	 Sorbonne Universités, UPMC University Paris 06, Inserm 1166, AP–HP, Pitié-Salpêtrière University Hospital, Institute of Cardiology, Centre de Référence des Maladies Cardiaques Héréditaires, Institute of Cardiometabolism and Nutrition (ICAN), Paris, France	 L'Institut du Thorax, Cardiologic Department and Reference Center for Hereditary Arrhythmic Diseases Inserm 1087, boulevard Monod, Nantes, France	 Hôpital Saint Antoine, APHP, Paris, 75012, France	" Université de Rennes I, CICIT 804, CHU Pontchaillou, Rennes, France"""																																																																																				
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083234999&doi=10.1016%2fS1473-3099%2820%2930250-4&partnerID=40&md5=17b3ab78c7193e4d52892864ee80c37d"",""Department of Medicine, Vaccine Research Group, Mayo Clinic, Rochester, MN  55905, United States"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083218043&doi=10.1007%2fs11428-020-00611-0&partnerID=40&md5=4e5065ae56e687e1c179bdb2c80efc22"",""Diabetes-Schwerpunktpraxis und Schulungszentrum, c/o diabetologikum kiel, Alter Markt 11, Kiel, 24103, Germany"	" Abteilung Endokrinologie und Diabetologie, Klinik für Innere Medizin II, Universitätsklinikum Freiburg, Medizinische Fakultät, Albert-Ludwigs-Universität Freiburg, Freiburg, Germany"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085589689&doi=10.1038%2fd41586-020-01563-7&partnerID=40&md5=9d9dde30f9b5a15729d3dbda79671cc4"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084626176&doi=10.1007%2fs15006-020-0478-8&partnerID=40&md5=4265e9ec216a66e579bc611d6dc091e5"",""Department für Pflegewissenschaft, Universität Witten/Herdecke, Stockumer Str. 12, Witten, D-58453, Germany"	 Organisation & Entwicklung, Städtische Seniorenheime Krefeld, Germany	" Städtische Seniorenheime Krefeld, Germany"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083465093&doi=10.1007%2fs11060-020-03488-7&partnerID=40&md5=3fb3ea1656b6d1a94e16fff323bae72a"",""Department of Neurological Surgery, Weill Cornell Medical Center, New York Presbyterian Hospital, New York, NY, United States"	 Department of Neurological Surgery, University of Toronto, Toronto, Canada	 Department of Neurological Surgery, University of Virginia, Charlottesville, VA, United States	" Department of Neurological Surgery, University of California San Francisco, San Francisco, CA, United States"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084327808&partnerID=40&md5=f973097a16230fdc218604a8eb69ef81"",""Department of Internal Medicine, Corona Care Unit, Sheba Medical Center, Tel Hashomer, Israel"	 Department of Medicine B, Hadassah-Hebrew University Medical Center, Jerusalem, Israel	 Hadassah Faculty of Medicine, Hebrew University, Jerusalem, Israel	 Department of Medicine C, Rabin Medical Center (Beilinson Campus), Petah Tikva, Israel	 Department of Medicine D, Rabin Medical Center (Hasharon Campus), Petah Tikva, Israel	" Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084589427&doi=10.3390%2fv12050525&partnerID=40&md5=4fa4bd1c7a0de8d1822a5ef35dc2fa89"",""Institute of Research, Development and Innovation in Biotechnology of Elche (IDiBE) and Molecular, Cell Biology Institute (IBMC), Miguel Hernández University (UMH), Alicante, 03202, Spain"	 Program Against Cancer Therapeutic Resistance (ProCURE), Metabolism and Cancer Group, Catalan Institute of Oncology, Girona, 17005, Spain	" Girona Biomedical Research Institute, Girona, 17007, Spain"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084693978&doi=10.1097%2fMD.0000000000020207&partnerID=40&md5=1b1813cb6dc7f2e3b6c318920bf0090d"",""Department of Medicine, Hackensack Meridian Jersey Shore University Medical Center Neptune"	 Department of Medicine, Hackensack Meridian School of Medicine at Seton Hall University Nutley	" Department of Pulmonology and Critical Care, Hackensack Meridian Jersey Shore University Medical Center Neptune, United States"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084218320&doi=10.1111%2frisa.13500&partnerID=40&md5=f0bc298614f4f6aaf08361ae4702cb67"",""Exponent, Inc., Health Sciences, Alexandria, VA, United States"	" Exponent, Inc., Health Sciences, Bowie, MD, United States"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084599028&doi=10.1007%2fs11886-020-01302-4&partnerID=40&md5=e7abd2b0c786e637363721bd62a983e8"",""Department of Medicine, Stanford University, Room G1120A, Lokey Stem Cell Building, 265 Campus Drive, Stanford, CA  94305, United States"	 Stanford Cardiovascular Institute, Stanford, CA, United States	 Division of Cardiovascular Medicine, Stanford University, Stanford, CA, United States	 Division of Infectious Disease, Stanford University, Stanford, CA, United States	 Department of Microbiology and Immunology, Stanford University, Stanford, CA, United States	 Stanford Institute for Immunity, Transplantation and Infection, Stanford University School of Medicine, Stanford, CA, United States	" Howard Hughes Medical Institute, Stanford, CA, United States"""																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155134&doi=10.1289%2fEHP7200&partnerID=40&md5=d03825f4305b90bfab32110d559571df"",""Institute for Health Metrics and Evaluation, University of Washington, Seattle, WA, United States"	" School of Population and Public Health, University of British Columbia, Vancouver, BC, Canada"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084007605&doi=10.3390%2fijerph17093082&partnerID=40&md5=0a33f67c361471c9154f23519c757583"",""Xiangya School of Medicine, Central South University, Changsha, 410013, China"	" Department of Microbiology, School of Basic Medical Sciences, Central South University, Changsha, 410078, China"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085855327&partnerID=40&md5=c0a5893aeddc8057eda405cad8a34895"",""Department of hematology, Kuwait Cancer Control Center, Kuwait"	 Princess Noorah Oncology Center, Ministry of the National Guard - Health Affairs, Jeddah, Saudi Arabia	" Adult Hematology and HSCT, Oncology Center, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084784513&doi=10.5543%2ftkda.2020.36713&partnerID=40&md5=7ab6638998becfcc01e4a6cffffffd53"",""Department of Cardiology, Trakya University Faculty of MedicineEdirne, Turkey"	 Cardiology Clinic, Baskent University Istanbul Hospital, Health Practice and Research Center?stanbul, Turkey	 Yeditepe University Faculty of Medicine, Department of Cardiology?stanbul, Turkey	 Department of Cardiology, Hacettepe University Faculty of MedicineAnkara, Turkey	 Cardiology Department, Private Ankara Güven HospitalAnkara, Turkey	 Department of Cardiology, Koç University Faculty of Medicine?stanbul, Turkey	 Cardiology Clinic, Private Adana Middle East HospitalAdana, Turkey	 Cardiology Clinic, S.B.Ü. Gülhane Training and Research HospitalAnkara, Turkey	 Department of Cardiology, Dokuz Eylül University Faculty of Medicine, ?zmir, Turkey	 Cardiology Clinic, Ankara City HospitalAnkara, Turkey	 Department of Cardiology, Eski?ehir Osmangazi University HospitalEski?ehir, Turkey	 Department of Cardiology, Mersin University Faculty of MedicineMersin, Turkey	 ?stanbul Dr. Siyami Ersek Chest and Cardiovascular Surgery Training and Research Hospital?stanbul, Turkey	 Cardiology Department, Yeditepe University Hospital?stanbul, Turkey	 Cardiology Department, Memorial ?i?li Hospital?stanbul, Turkey	 Department of Infectious Diseases, Koç University School of Medicine?stanbul, Turkey	 S.B.Ü. Mehmet Akif Ersoy Chest Cardiovascular Surgery Training and Research Hospital?stanbul, Turkey	 Cardiology Clinic?stanbul, Turkey	 Clinic of Cardiology, ?zmir Katip Çelebi University Atatürk Training and Research Hospital, ?zmir, Turkey	 Cardiology Clinic, Kartal Ko?uyolu Yüksek ?htisas Training and Research Hospital?stanbul, Turkey	 Department of Cardiology, F?rat University Faculty of Medicine	 Department of Cardiology, Ege University Medical Faculty Hospital, ?zmir, Turkey	 Cardiology Clinic, ?stanbul Sultan Abdülhamid Han Training and Research Hospital?stanbul, Turkey	 Department of Cardiology, Kocaeli University Faculty of MedicineKocaeli, Turkey	 Department of Cardiology, ?stanbul University Cerrahpa?a Faculty of Medicine?stanbul, Turkey	 Department of Chest Diseases, Marmara University Pendik Training and Research Hospital, Pendik, Turkey	 Department of Cardiology, ?stanbul University Cardiology Institute?stanbul, Turkey	 Department of Cardiology, Marmara University Faculty of Medicine?stanbul, Turkey	 Cardiology Clinic, ?stanbul Ba?c?lar Training and Research Hospital?stanbul, Turkey	 Department of Cardiology, Ba?kent University Faculty of MedicineAnkara, Turkey	 Cardiology Clinic, Kocaeli Derince Training and Research HospitalKocaeli, Turkey	 Kahramanmara? ?stiklal UniversityKahramanmara?, Turkey	 Department of Cardiology, Sakarya University Faculty of MedicineSakarya, Turkey	 Department of Cardiology, Ankara University Faculty of MedicineAnkara, Turkey	" Department of Thoracic Surgery, Marmara University Pendik Training and Research Hospital?stanbul, Turkey"""																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082805280&doi=10.1016%2fj.earlhumdev.2020.105026&partnerID=40&md5=240eb4891b35c64838fb22f94eff5cf1"",""Paediatric Dept, Mater Dei Hospital, Malta"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085158406&doi=10.1136%2fjitc-2020-000892&partnerID=40&md5=c1812df4b7d695ad56e781482c99f2f0"",""Oncology, University Hospitals Geneva, Geneve, Switzerland"	" Department of Medicine, Service Immunologie et Allergie, CHUV, Lausanne, Switzerland"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083212265&doi=10.1097%2fAOG.0000000000003873&partnerID=40&md5=89049efaca78de4411334788af919b71"",""Departments of Pediatrics and Epidemiology, University of Florida College of Medicine, College of Public Health and Health Professions, Gainesville, FL, United States"	" Department of Gynecology and Obstetrics, Emory University, Atlanta, GA, United States"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082189367&doi=10.1016%2fS1473-3099%2820%2930144-4&partnerID=40&md5=274435ce53ebac9ea15eba4a15c59769"",""Centre for Mathematical Modelling of Infectious Diseases, London School of Hygiene & Tropical Medicine, London, United Kingdom"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084992591&doi=10.1007%2fs10273-020-2655-x&partnerID=40&md5=9ea1f37810b0cc2a3bc9cb94e120de4d"",""International and Development Finance, Frankfurt School of Finance and Management, Sonnemannstrasse 9-11, Frankfurt a. M., 60314, Germany"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085155900&partnerID=40&md5=6812340083352e70c31484fdd93c39b6"",""Department of Cardiology, Wuhan Children's Hospital/Wuhan Maternal and Child Healthcare Hospital, Tongji Medical College, Huazhong University of Science & Technology, Wuhan, 430016, China"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617664&doi=10.1093%2feurheartj%2fehaa373&partnerID=40&md5=0c32b51f49705296977d88ef749c96e4"",""Department of Cardiology, University of Groningen, University Medical Center Groningen, Groningen, Netherlands"	 Cardiology, Department of Medical and Surgical Specialties Radiologic Sciences and Public Health, University of Brescia, Brescia, Italy	 Department of Pathology and Medical Biology, University of Groningen, University Medical Center Groningen, Groningen, Netherlands	 Robertson Centre for Biostatistics and Clinical Trials Unit, University of Glasgow, National Heart and Lung Institute, Imperial College, London, United Kingdom	 Department of Medical Microbiology, University of Groningen, University Medical Center Groningen, Groningen, Netherlands	 Department of Cardiovascular Sciences, University of Leicester, Glenfield Hospital, NIHR Leicester Biomedical Research Centre, Leicester, United Kingdom	 University of Bergen, Bergen, Norway	 Stavanger University Hospital, Stavanger, Norway	 Division of Molecular and Clinical Medicine, School of Medicine, University of Dundee, Ninewells Hospital and Medical School, Dundee, United Kingdom	 National and Kapodistrian University of Athens, School of Medicine, Athens, Greece	 University of Cyprus, School of Medicine, Nicosia, Cyprus	 Department of Cardiology (CVK), Berlin Institute of Health Center for Regenerative Therapies (BCRT), Germany	 German Centre for Cardiovascular Research (DZHK) Partner Site Berlin, Charité Universitätsmedizin Berlin, Berlin, Germany	" Department of Heart Diseases, Medical University, Military Hospital, Wroc?aw, Poland"""																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086028349&doi=10.7554%2feLife.58040&partnerID=40&md5=5bdb630b1b5161b69e72f283e6a7e38a"",""nference, inc, One Main Street, Suite 400, East Arcade, Cambridge, MA  02142, United States"	 nference Labs, pvt. ltd, Wind Tunnel Road, Murugesh Palaya, Bengaluru, 560017, India	 Janssen Research & Development LLC, United States	" nference, 111 Peter St, Toronto, ON  M5V 2G9, Canada"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083259068&doi=10.1002%2fphar.2398&partnerID=40&md5=a1a94ac6731e400b78180d8bb4224187"",""Department of Pharmacy, University of Maryland Medical Center, Baltimore, MD, United States"	 Department of Pharmacy, University of Kentucky Healthcare, Lexington, KY, United States	 University of Maryland Baltimore Washington Medical Center, Glen Burnie, MD, United States	 Institute of Human Virology, University of Maryland School of Medicine, Baltimore, MD, United States	" Department of Pharmacy Practice and Science, University of Maryland School of Pharmacy, Baltimore, MD, United States"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083249544&doi=10.1128%2fJCM.00187-20&partnerID=40&md5=4b6178290ce8bcc64fa46c0d1c2f9200"",""Department of Cerebrovascular Diseases, Second Affiliated Hospital of Zhengzhou University, Zhengzhou, China"	 Henan Medical Key Laboratory of Translational Cerebrovascular Diseases, Zhengzhou, China	 State Key Laboratory of Virology, College of Life Sciences, Wuhan University, Wuhan, China	 Wuhan Institute of Virology, Chinese Academy of Sciences, Wuhan, China	" Department of Respiratory Medicine, Second Affiliated Hospital of Zhengzhou University, Zhengzhou, China"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084346951&doi=10.2196%2f19007&partnerID=40&md5=3915ac09075e0389ef0fbbbbb1e7adab"",""Autonomic Nervous System Research Laboratory, University of Jean Monnet, 10 Rue Tréfilerie, Saint-Etienne, France"	 Chaire Santé des Ainés, University of Jean Monnet, Saint-Etienne, France	 Gerontopole Auvergne-Rhône-Alpes, Saint-Etienne, France	 Clinical Physiology and Exercise Department, University Hospital of Saint-Etienne, Saint-Etienne, France	 Department of Clinical Gerontology, University Hospital of Saint-Etienne, Saint-Etienne, France	" Support and Education Technic Centre of Health Examination Centres (CETAF), Saint-Etienne, France"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086250231&doi=10.7507%2f1672-2531.202003097&partnerID=40&md5=e9bc6cdd412fae395d83ee94db1b85da"",""Evidence-based Medicine Center, School of Basic Medical Sciences, Lanzhou University, Lanzhou, 730000, China"	 Chinese GRADE Center, Lanzhou, 730000, China	 WHO Collaborating Center for Guideline Implementation and Knowledge Translation, Lanzhou, 730000, China	 Key Laboratory of Evidence-based Medicine and Knowledge Translation of Gansu Province, Lanzhou, 730000, China	 First School of Clinical Medicine, Lanzhou University, Lanzhou, 730000, China	 School of Public Health, Lanzhou University, Lanzhou, 730000, China	 Department of Health Research Methods, Evidence and Impact, Faculty of Health Sciences, McMaster University, Hamilton, L8P3H9, Canada	 National Clinical Research Center for Child Health and Disorders, Children's Hospital of Chongqing Medical University, Chongqing, 400014, China	 Ministry of Education Key Laboratory of Child Development and Disorders, Chongqing, 400014, China	" China International Science and Technology Cooperation Base of Child Development and Critical Disorders, Chongqing, 400014, China"""																																																																																				
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085854862&doi=10.1177%2f0890334420927329&partnerID=40&md5=f41e3537f61bfa2378707b3678aacf49"",""12227 University of Connecticut School of Medicine, Connecticut Children's Medical Center, CT, Hartford, United States"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085588617&doi=10.1038%2fd41586-020-01452-z&partnerID=40&md5=2ffcc3fed0a2228e1d0548d1ab5819b5"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085232464&doi=10.1038%2fd41586-020-01423-4&partnerID=40&md5=8db514306f91bcf83bc2cd049f3d7aab"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084453429&doi=10.1107%2fS2052252520004571&partnerID=40&md5=bd861befc5e6f5d2653b2cda04810c9c"",""School of Biological Sciences, University of Auckland, Auckland, New Zealand"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084110662&doi=10.1038%2fs41423-020-0377-z&partnerID=40&md5=2de51df9b3c634b22fe461eefdf2aced"",""Universitätsmedizin Greifswald, Department of Neurology, Greifswald, 17475, Germany"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083247513&doi=10.1111%2fjgh.15053&partnerID=40&md5=21836daf0b0e8a253d391aeb4c714867"",""Institute of Digestive Disease, The Chinese University of Hong Kong, Shatin, Hong Kong"	 Department of Medicine and Therapeutics, Faculty of Medicine, The Chinese University of Hong Kong, Shatin, Hong Kong	 Division of Gastroenterology and Hepatology, The University of New Mexico School of Medicine, Albuquerque, NM, United States	 Department of Advanced Medical and Surgical Sciences, University of Campania Luigi Vanvitelli, Naples, Italy	 Colon and Rectal Surgery Unit, Vall d'Hebron University Hospital, Barcelona, Spain	 Department of Gastroenterology, John Hunter Hospital, Newcastle, NSW, Australia	" Department of Surgery, Faculty of Medicine, The Chinese University of Hong Kong, Shatin, Hong Kong"""																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083118917&doi=10.1111%2fdth.13380&partnerID=40&md5=ef14dfaa237856879038f5233880e4c9"",""Rutgers New Jersey Medical School, Newark, NJ, United States"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080978164&doi=10.1002%2fjmv.25711&partnerID=40&md5=ffdb871b4f30df2b876c7d89293be74e"",""Department of Clinical Laboratory, The First Affiliated Hospital of Wanan Medical College, Wuhu, Anhui, China"	 Department of Infectious Diseases, The First Affiliated Hospital of Wanan Medical College, Wuhu, Anhui, China	 Department of Gynaecology and Obstetrics, The First Affiliated Hospital of Wanan Medical College, Wuhu, Anhui, China	 Department of Clinical Blood Laboratory, The First Affiliated Hospital of Wanan Medical College, Wuhu, Anhui, China	 Department of Medical Laboratory Science, School of Laboratory Medicine, Wanan Medical College, Wuhu, Anhui, China	 Department of Pathology, The First Affiliated Hospital of Wanan Medical College, Wuhu, Anhui, China	" Department of Nuclear Medicine, The First Affiliated Hospital of Wanan Medical College, Wuhu, Anhui, China"""																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080975858&doi=10.1002%2fjmv.25698&partnerID=40&md5=0fdd2ca574e7fa6ca16b73e6dbbcb641"",""Department of Biotechnology, Gauhati University, Guwahati, Assam, India"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085157175&doi=10.1136%2fjitc-2020-000898&partnerID=40&md5=4426c17a40ea3fb758a9bcab8be7a4b2"",""Oncology, Georgetown Lombardi Comprehensive Cancer Center, DCWA, United States"	" Infectious Diseases, Georgetown University Medical Center, DCWA, United States"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082860580&doi=10.1172%2fJCI137244&partnerID=40&md5=f1ec9f637318068ae8705c7f5bda68ec"",""Department and Institute of Infectious Disease, Huazhong University of Science and Technology, Wuhan, China"	 Department of Respiratory Disease, Huazhong University of Science and Technology, Wuhan, China	 Department of Laboratory Medicine, Huazhong University of Science and Technology, Wuhan, China	 Department of Emergency Medicine, Huazhong University of Science and Technology, Wuhan, China	" Department of Pediatrics, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082770317&doi=10.1016%2fS1473-3099%2820%2930224-3&partnerID=40&md5=07b6f4f3f79e26dad7ad1023184cb44a"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082924837&doi=10.1016%2fS2468-2667%2820%2930073-6&partnerID=40&md5=8f3c0b90a211a97194583007a6a73b35"",""Centre for Mathematical Modelling of Infectious Diseases, Department of Infectious Disease Epidemiology, London School of Hygiene & Tropical Medicine, London, United Kingdom"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083441907&doi=10.1016%2fj.biologicals.2020.04.003&partnerID=40&md5=c1e601898a2a8ed21ee6030b4ac26837"",""Central VetPharma Consultancy Aps, Hauchsvej 7, Soroe, 4180, Denmark"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084673226&doi=10.1681%2fASN.2020030375&partnerID=40&md5=b839d9ea6ee6ec5a1dcef85b0585717f"",""Division of Nephrology, Department of Medicine, Columbia University Irving Medical Center, 622 West 168th Street, PH4-124, New York, NY  10032, United States"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084830267&doi=10.1016%2fj.waojou.2020.100125&partnerID=40&md5=2382fb5d0fb567a79ff6a2c2809c41e3"",""University of Cape Town, Cape Town, South Africa"	 CUF Descobertas Hospital, Lisbon, Portugal	 Hospital Quironsalud Bizkaia, Bilbao, Spain	 University of Cincinnati College of Medicine, Cincinnati, OH, United States	 Seoul National University College of Medicine, Seoul, South Korea	 Akaki Tsereteli State University, Tskaltubo, Georgia	 National Hospital Organization, Sagamihara National Hospital, Sagamihara, Kanagwa, Japan	 Bambino Gesù Children's Hospital, Roma, Italy	 Humanitas University, Milan, Italy	 The Ohio State University, Columbus, OH, United States	 University of Athens, Athens, Greece	 The University of North Carolina at Chapel Hill, Chapel Hill, NC, United States	" Chinese University of Hong Kong, Hong Kong"""																																																																																	
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086298505&doi=10.5455%2fJPMA.27&partnerID=40&md5=a5d09dbc3bd50411cedfd4bd243aa8f3"",""All India Institute of Medical Sciences, Rishikesh, India"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085156790&partnerID=40&md5=d51b7f493e7628b5a4449464fcb6b4b2"",""Department of Pediatrics, Jiangxi Provincial Children's Hospital/Children's Hospital, Nanchang University, Nanchang, 330006, China"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085522110&doi=10.3390%2fBIOMEDICINES8050109&partnerID=40&md5=6c7d432c58fbda63adeb05e27fa08d41"",""PanTherapeutics, Lutry, CH1095, Switzerland"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084626345&partnerID=40&md5=ca5714c0738247350035bd735803668f"","																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085333332&doi=10.3760%2fcma.j.cn112309-20200318-00124&partnerID=40&md5=269675af3d361c4e7348880375ccafc7"",""Provincial Key Laboratory for Infectious Disease Prevention and Control, Henan Center for Disease Control and Prevention, Zhengzhou, 450016, China"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085349887&doi=10.3760%2fcma.j.cn112309-20200312-00115&partnerID=40&md5=b0263961a1981472eb043f8ff0232c45"",""Ningbo Institute of Liver Diseases, HwaMei Hospital, University of Chinese Academy of Sciences, Ningbo, 315010, China"	 Graduate School, Medical School of Ningbo University, Ningbo, 315211, China	" Ningbo Institute of Life and Health Industry, University of Chinese Academy of Sciences, Ningbo, 315010, China"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085132348&doi=10.3389%2ffmed.2020.00190&partnerID=40&md5=6c8c62e2594a13daedf49ff2f0abef26"",""Shanghai Key Laboratory of Medical Epigenetics, Institutes of Biomedical Sciences, Fudan University, Shanghai, China"	 International Co-laboratory of Medical Epigenetics and Metabolism, Ministry of Science and Technology, Institutes of Biomedical Sciences, Fudan University, Shanghai, China	 The Institute of Reproduction and Developmental Biology, Obstetrics Gynecology Hospital, Fudan University, Shanghai, China	" Guanghan Research Center of Personalized Healthcare, Shanghai, China"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084673747&doi=10.3389%2ffped.2020.00247&partnerID=40&md5=98609458db7595b209745d397c76955a"",""Department of Neonatology, Burgos University Hospital, Burgos, Spain"	 NeNe Foundation, Madrid, Spain	 Department of Neonatology, Hospital Universitario La Paz, Madrid, Spain	 Department of Neonatology, Hospital Sant Joan de Deu, Barcelona, Spain	 Department de Cirugia i Especialitats Medicoquirúrgiques, Universitat de Barcelona, Barcelona, Spain	" Instituto de Recerca Sant Joan de Deu, Hospital Sant Joan de Deu, Barcelona, Spain"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085338937&doi=10.3760%2fcma.j.cn112309-20200303-00097&partnerID=40&md5=52c0034baa0853039815c4be3fb5368a"",""Department of Laboratory Medicine, Guangzhou Eighth People's Hospital, Guanzhou Medical University, Guangzhou, 510060, China"	" Department of Gastrointestinal Surgery, Guangzhou Eighth People's Hospital, Guanzhou Medical University, Guangzhou, 510060, China"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084542760&doi=10.3389%2ffmed.2020.00185&partnerID=40&md5=e38fbc6df79ad052e26526fbcbf5494d"",""Clinical Laboratory of Experimental Neurorehabilitation, IRCCS Fondazione Santa Lucia, Rome, Italy"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084679794&doi=10.3389%2ffmed.2020.00192&partnerID=40&md5=195616dfadb7a506dc7b9cf2b4e8ef07"",""Vanda Pharmaceuticals, Washington, DC, United States"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085124789&doi=10.3389%2ffped.2020.00213&partnerID=40&md5=51552d1fd6396bcd24ad3a6f5cf663db"",""Department of Human Pathology in Adult and Developmental Age Gaetano Barresi, University of Messina, Messina, Italy"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083980872&doi=10.1038%2fd41586-020-01264-1&partnerID=40&md5=c11b6b7984ca1f87e36d847f9720344c"","																																																																																													
