Title,Link
"Origin, potential therapeutic targets and treatment for coronavirus disease (COVID-19)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083823904&doi=10.3390%2fpathogens9040307&partnerID=40&md5=4ed072ce434548b817a42ee0f7c25d21"
"Possible effects of coronavurus infection (COVID-19) on the cardiovascular system [ВЛИЯНИЕ КОРОНАВИРУСНОЙ ИНФЕКЦИИ (COVID-19) НА СЕРДЕЧНО-СОСУДИСТУЮ СИСТЕМУ]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086105495&doi=10.24075%2fbrsmu.2020.020&partnerID=40&md5=e5fd61bb5b31cbc6bd8c02550d6b3679"
"The Cholera Epidemics in Hamburg and What to Learn for COVID-19 (SARS-CoV-2)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082683002&doi=10.1002%2fcyto.a.23999&partnerID=40&md5=dba01f0165d70c0f5ef1277e7f14a62c"
"SARS-CoV-2, the Virus that Causes COVID-19: Cytometry and the New Challenge for Global Health","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082652265&doi=10.1002%2fcyto.a.24002&partnerID=40&md5=1c44e9af4ce437e1880a8816f9155e1d"
"COVID-19 and the nervous system","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085332864&doi=10.1007%2fs13365-020-00840-5&partnerID=40&md5=85c7882acb0e04f407eb62aece4fb4fd"
"Molecular immune pathogenesis and diagnosis of COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081948804&doi=10.1016%2fj.jpha.2020.03.001&partnerID=40&md5=2e909ca1371bb12c5da9d0d36f6aa1e1"
"The viral, epidemiologic, clinical characteristics and potential therapy options for COVID-19: a review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379496&doi=10.26355%2feurrev_202004_21044&partnerID=40&md5=69472aece06d97b00bee533f38b28e6a"
"It's world war at CoViD-19. The first battle on the front of the viral invasion against the exitus for interstitial pneumonia was decisive [È guerra mondiale al CoViD-19. Decisiva la prima battaglia sul fronte dell'invasione virale contro l'exitus per polmonite interstiziale]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084228699&doi=10.1701%2f3347.33187&partnerID=40&md5=151cad51a855043f8be2d57bf6e5fc59"
"Can nanotechnology and materials science help the fight against sars-cov-2?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084009044&doi=10.3390%2fnano10040802&partnerID=40&md5=814d36cecab02c929c799b818f99107e"
"Inhibition of SARS-CoV-2 (previously 2019-nCoV) infection by a highly potent pan-coronavirus fusion inhibitor targeting its spike protein that harbors a high capacity to mediate membrane fusion","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082920700&doi=10.1038%2fs41422-020-0305-x&partnerID=40&md5=110192bc12ab1cf4102822479077cc8b"
"Role of ACE2/TMPRSS2 genes regulation by intestinal microRNA isoforms in the covid-19 pathogenesis [РОЛЬ РЕГУЛЯЦИИ ГЕНОВ AПФ2/TMPRSS2 ИЗОФОРМАМИ микроРНК КИШЕЧНИКА В ПАТОГЕНЕЗЕ COVID-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086094986&doi=10.24075%2fbrsmu.2020.024&partnerID=40&md5=45e44a44ab82ad8fc4ea9e3240e70ee1"
"Covid-19 tragic pandemic: Concerns over unintentional “directed accelerated evolution” of novel coronavirus (sars-cov-2) and introducing a modified treatment method for ards","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084156390&doi=10.31661%2fjbpe.v0i0.2003-1085&partnerID=40&md5=106576b17d4945e624c7b306ebdcca37"
"COVID-19 pandemic: An overview of epidemiology, pathogenesis, diagnostics and potential vaccines and therapeutics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085233875&doi=10.4155%2ftde-2020-0035&partnerID=40&md5=732e292cfc7805112148c520e6e345c7"
"Novel coronavirus: Current understanding of clinical features, diagnosis, pathogenesis, and treatment options","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084552964&doi=10.3390%2fpathogens9040297&partnerID=40&md5=1bfaf87d7270c22e4c179e4cc7136f43"
"Research advances in cardiovascular system damage caused by SARS-CoV-2 in children","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083812013&partnerID=40&md5=43461df17e79741a96b448b50f95b8c6"
"Teicoplanin: an alternative drug for the treatment of COVID-19?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082525961&doi=10.1016%2fj.ijantimicag.2020.105944&partnerID=40&md5=a5fc3023a21803a3371729e448595953"
"Clinical characteristics and coping strategies of neoplasms with 2019 novel coronavirus infection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083720073&doi=10.3779%2fj.issn.1009-3419.2020.102.15&partnerID=40&md5=99c93297fd09f3318aa17b5f7c9ec3d2"
"Bioinformatic analysis indicates that SARS-CoV-2 is unrelated to known artificial coronaviruses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084277197&doi=10.26355%2feurrev_202004_21041&partnerID=40&md5=38f5296f844a160ba7ddc22e68c54594"
"Facemask shortage and the novel coronavirus disease (COVID-19) outbreak: Reflections on public health measures","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082830592&doi=10.1016%2fj.eclinm.2020.100329&partnerID=40&md5=bf65eb7e2b210dd282f2421d1bdb4da9"
"Controversies about COVID-19 and anticancer treatment with immune checkpoint inhibitors","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083250178&doi=10.2217%2fimt-2020-0067&partnerID=40&md5=a0573ebf27d2c6b9b46a724fc45be038"
"Can Bioactive Lipids Inactivate Coronavirus (COVID-19)?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082416752&doi=10.1016%2fj.arcmed.2020.03.004&partnerID=40&md5=b7bca372a8fc5b7f135b39d8635e5b80"
"Analysis and suggestions for the preview and triage screening of children with suspected COVID-19 outside the epidemic area of Hubei Province","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085397360&doi=10.21037%2fTP.2020.03.08&partnerID=40&md5=4db50f500b2c4bdd1b9c4f1804db4d33"
"Healthcare impact of COVID-19 epidemic in India: A stochastic mathematical model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083338261&doi=10.1016%2fj.mjafi.2020.03.022&partnerID=40&md5=16410766c8335e5de6bb8c6ed93b09ba"
"Challenges and countermeasures of thoracic oncology in the epidemic of COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086123115&doi=10.21037%2ftlcr.2020.02.10&partnerID=40&md5=2145bb65a9e0c54fa02a87650abadb1d"
"Arguments in favour of remdesivir for treating SARS-CoV-2 infections","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081899519&doi=10.1016%2fj.ijantimicag.2020.105933&partnerID=40&md5=7ab14b3d3e7b188734f9bc7f86131490"
"Rapid random access detection of the novel SARS-coronavirus-2 (SARS-CoV-2, previously 2019-nCoV) using an open access protocol for the Panther Fusion","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080887451&doi=10.1016%2fj.jcv.2020.104305&partnerID=40&md5=3edf9dcb36fff2b124eb7b8f8d9c02b9"
"Clinical and Transmission Characteristics of Covid-19 — A Retrospective Study of 25 Cases from a Single Thoracic Surgery Department","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083112664&doi=10.1007%2fs11596-020-2176-2&partnerID=40&md5=8fcd9405b25ec2c5abb3b01a716083df"
"Cross-country comparison of case fatality rates of Covid-19/SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083364208&doi=10.24171%2fj.phrp.2020.11.2.03&partnerID=40&md5=7cfa542be415419250c1b4fa71d46176"
"Computers and viral diseases. Preliminary bioinformatics studies on the design of a synthetic vaccine and a preventative peptidomimetic antagonist against the SARS-CoV-2 (2019-nCoV, COVID-19) coronavirus","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080113143&doi=10.1016%2fj.compbiomed.2020.103670&partnerID=40&md5=20591589e42188a314929e38a2d3e90d"
"Functional assessment of cell entry and receptor usage for SARS-CoV-2 and other lineage B betacoronaviruses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079767277&doi=10.1038%2fs41564-020-0688-y&partnerID=40&md5=02b475d9ec4e8dc67a12e3cea35a056e"
"Oral mucosa- Gate for covid-19 infection and correlation with chemical structures of the biocides","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084300435&doi=10.37358%2fRC.20.4.8081&partnerID=40&md5=de71528ac073a4de5a2f56a09be3a7ce"
"Clinical ethics recommendations for the allocation of intensive care treatments, in exceptional, resource-limited circumstances [Raccomandazioni di etica clinica per l'ammissione a trattamenti intensivi e per la loro sospensione, in condizioni eccezionali di squilibrio tra necessità e risorse disponibili]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084205535&doi=10.1701%2f3347.33183&partnerID=40&md5=a72d1b2a0801316cd0043b8952286704"
"A Review of Coronavirus Disease-2019 (COVID-19)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081932858&doi=10.1007%2fs12098-020-03263-6&partnerID=40&md5=d21e8722dcc3dbc45151af81a8030ed6"
"Evidence of the COVID-19 Virus Targeting the CNS: Tissue Distribution, Host-Virus Interaction, and Proposed Neurotropic Mechanisms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082526544&doi=10.1021%2facschemneuro.0c00122&partnerID=40&md5=2a43d767a2305dc559b625491f138420"
"Use of convalescent plasma therapy in two covid-19 patients with acute respiratory distress syndrome in Korea","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083310950&doi=10.3346%2fJKMS.2020.35.E149&partnerID=40&md5=9ab2b16c1b1f08f2a29253d95ca23a82"
"Coronavirus-2019. General considerations [Coronavirus-2019. Consideraciones Generales]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086019290&doi=10.35366%2f92866&partnerID=40&md5=054a49f6314d4fc7d89c4a30bf03e27f"
"Clinical characteristics and outcomes of patients undergoing surgeries during the incubation period of COVID-19 infection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082824261&doi=10.1016%2fj.eclinm.2020.100331&partnerID=40&md5=581e17580994f702310805004c289468"
"Within the lack of chest COVID-19 X-ray dataset: A novel detection model based on GAN and deep transfer learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084656133&doi=10.3390%2fSYM12040651&partnerID=40&md5=61fbacfc182d86d1da4e39e4c8fce181"
"False-negative results of real-time reverse-transcriptase polymerase chain reaction for severe acute respiratory syndrome coronavirus 2: Role of deep-learning-based ct diagnosis and insights from two cases","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082129893&doi=10.3348%2fkjr.2020.0146&partnerID=40&md5=9146ca4b1bc1b24b8551bf1e6a66abf5"
"Top concerns of tweeters during the COVID-19 pandemic: A surveillance study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865591&doi=10.2196%2f19016&partnerID=40&md5=4e5e06e66cc9a23cf40630f52f000ce6"
"COVID-19 pandemic implications for the patient with heart failure, heart transplant and ventricular assistance: Recommendations from the Heart Failure Association of the Spanish Society of Cardiology [Implicaciones de la pandemia por COVID-19 para el paciente con insuficiencia cardiaca, trasplante cardiaco y asistencia ventricular. Recomendaciones de la Asociación de Insuficiencia Cardiaca de la Sociedad Española de Cardiología]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083707337&doi=10.1016%2fj.rccl.2020.03.007&partnerID=40&md5=71e0dec78b894dd0077adc63b7e649c6"
"Advances in COVID-19: the virus, the pathogenesis, and evidence-based control and therapeutic strategies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083700969&doi=10.1007%2fs11684-020-0773-x&partnerID=40&md5=bd561740a4f03b1e58b5d6770b70b58b"
"An algorithmic approach to diagnosis and treatment of coronavirus disease 2019 (COVID-19) in children: Iranian expert’s consensus statement","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083699452&partnerID=40&md5=722a4efe096ea13e5968186b372550d0"
"Policy response, social media and science journalism for the sustainability of the public health system amid the COVID-19 outbreak: The vietnam lessons","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083512061&doi=10.3390%2fsu12072931&partnerID=40&md5=1c17c0506b978233561b2d99ac49823a"
"Covid-19: A brief overview of the discovery clinical trial","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083295741&doi=10.3390%2fph13040065&partnerID=40&md5=80dbd2886c8761a1d4a00be641c280b3"
"Covid-19 outbreak: Tweet based analysis and visualization towards the influence of coronavirus in the world","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085685592&doi=10.37896%2fGOR33.02%2f062&partnerID=40&md5=cc9b28a4f944e352703562cfd1c80cb5"
"Covid-19, chloroquine repurposing, and cardiac safety concern: Chirality might help","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083585132&doi=10.3390%2fmolecules25081834&partnerID=40&md5=0aa7b4ab925e61c479798a1ea40351d8"
"Clinical characteristics of 19 neonates born to mothers with COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083315877&doi=10.1007%2fs11684-020-0772-y&partnerID=40&md5=0829a4bb6d4cdbac2f0b758691565c27"
"Systematic review of important viral diseases in africa in light of the ‘one health’ concept","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084236966&doi=10.3390%2fpathogens9040301&partnerID=40&md5=1dd0faeae26663f5f611a1b056e1413a"
"World Health Organization declares global emergency: A review of the 2019 novel coronavirus (COVID-19)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080988227&doi=10.1016%2fj.ijsu.2020.02.034&partnerID=40&md5=6f14615e718590d1168d9cc25772fa3f"
"Perioperative airway management in patients infected with COVID-19 [Manejo de la vía aérea en el perioperatorio de los pacientes infectados con COVID-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086097031&doi=10.35366%2f92868&partnerID=40&md5=722e13d42397cfc41a9afa80a0d177aa"
"Regional anesthesia in the COVID-19 pandemic situation - Ad hoc recommendation of a panel of experts [Regionalanästhesie in der COVID-19-Pandemiesituation - Ad-hoc-Empfehlung eines Expertengremiums]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083518428&doi=10.19224%2fai2020.S137&partnerID=40&md5=12f28a9e17d36f21f2ae3f3d58eb954a"
"Cardiopulmonary resuscitation in patients with COVID-19 in the hospital environment [Reanimación cardiopulmonar en pacientes con enfermedad por COVID-19 en el ambiente hospitalario]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085923074&doi=10.35366%2f92874&partnerID=40&md5=eb48ef7d30e1ade86661484675237f4e"
"Preliminary Recommendations for Surgical Practice of Neurosurgery Department in the Central Epidemic Area of 2019 Coronavirus Infection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082425074&doi=10.1007%2fs11596-020-2173-5&partnerID=40&md5=57c304f8a2cdc2be1bca6c05f8d24e9c"
"MSCs transplantation may be a potential therapeutic strategy for COVID-19 treatment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084277097&doi=10.26355%2feurrev_202004_21037&partnerID=40&md5=54b0dff092cbb1fcc2e4d8b2c6eb6d3f"
"Potential harmful effects of discontinuing ace-inhibitors and arbs in covid-19 patients","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083282531&doi=10.7554%2feLife.57278&partnerID=40&md5=cc841fd9a676e365a94c1c6aae648dbb"
"The 2019-2020 novel coronavirus (severe acute respiratory syndrome coronavirus 2) pandemic: A joint american college of academic international medicine-world academic council of emergency medicine multidisciplinary COVID-19 working group consensus paper","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085944275&doi=10.4103%2fjgid.jgid_86_20&partnerID=40&md5=f385ecf1640a1ff2d3dced81618ae67b"
"Consensus statement on immune modulation in multiple sclerosis and related disorders during the covid-19 pandemic: Expert group on behalf of the indian academy of neurology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084683494&doi=10.4103%2faian.AIAN_259_20&partnerID=40&md5=5018f1ecf96a02fac35db4547af12b76"
"COVID-19, the global pandemic: Reviewed under India’s prospective","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085709916&doi=10.37896%2fGOR33.02%2f167&partnerID=40&md5=b9815fd0a7054ef654c5f7f787d87307"
"Outbreak of COVID-19 infection in children: fear and serenity","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084277366&doi=10.26355%2feurrev_202004_21043&partnerID=40&md5=aea553a76ef87711984b5693fa2d9760"
"An 'asymptomatic' driver with COVID-19: Atypical suspected myocarditis by SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085966779&doi=10.21037%2fCDT.2020.03.08&partnerID=40&md5=226be845a983ee605cf6b42251f755b8"
"Protection against SARS-CoV-2: How much of a mask should it be? - COVID-19 pandemic [Schutz vor SARS-CoV-2: Wie viel Maske sollte es sein?: COVID-19-Pandemie]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083960620&doi=10.1007%2fs15006-020-0411-1&partnerID=40&md5=496a0ba594fc55df55eae5445722bbdc"
"Fact sheet: Health situation for athletes in the current coronavirus pandemic (SARS-CoV-2 / COVID-19) [Merkblatt: Gesundheitssituation für sportler durch die aktuelle coronavirus-pandemie (SARS-CoV-2 / COVID-19)]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083743224&doi=10.5960%2fdzsm.2020.431&partnerID=40&md5=3654ed928d22fd0d55039a4c0de7de64"
"SARS-CoV-2/COVID 19 Infection and Solid Cancers: Synthesis of Recommendations for Health Professionals [Infection à SARS-CoV-2/COVID 19 et cancers solides : synthèse des recommandations à l'attention des professionnels de santé]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083106911&doi=10.1016%2fj.bulcan.2020.03.001&partnerID=40&md5=5348a166316ca5937af9976bd5ac213e"
"Facing challenges with the novel coronavirus SARS-CoV-2 outbreak [Émergence du coronavirus SARS-CoV-2 : faire face à l'épidémie de COVID-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083041544&doi=10.1684%2fvir.2020.0826&partnerID=40&md5=c8aaef955a5e2212a40a4d5b162821b7"
"Alzheimer's Disease Research Enterprise in the Era of COVID-19/SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083041180&doi=10.1002%2falz.12093&partnerID=40&md5=73ff5890c18ad60c8bf3c091089646c1"
"SARS-CoV-2 and COVID-19: facing the pandemic together as citizens and cardiovascular practitioners","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082689667&doi=10.23736%2fS0026-4725.20.05250-0&partnerID=40&md5=2ba3afc44f5f7013d33030831b263194"
"Is Africa prepared for tackling the COVID-19 (SARS-CoV-2) epidemic. Lessons from past outbreaks, ongoing pan-African public health efforts, and implications for the future","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081687456&doi=10.1016%2fj.ijid.2020.02.049&partnerID=40&md5=b725a4f158dd3f608f16065ede41380f"
"Li Wenliang, a face to the frontline healthcare worker. The first doctor to notify the emergence of the SARS-CoV-2, (COVID-19), outbreak","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080999501&doi=10.1016%2fj.ijid.2020.02.052&partnerID=40&md5=0992cd051c923177fb5f47cce1341124"
"An update on the status of COVID-19: a comprehensive review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084276250&doi=10.26355%2feurrev_202004_21046&partnerID=40&md5=b816224980f9cd735d3793ce2ea6ca17"
"Practical Strategies Against the Novel Coronavirus and COVID-19—the Imminent Global Threat","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082433274&doi=10.1016%2fj.arcmed.2020.03.005&partnerID=40&md5=7c5a9223bed6681bd0c30d6edad21514"
"Uro-oncology in times of COVID-19: The available evidence and recommendations in the Indian scenario","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085264044&doi=10.4103%2fijc.IJC-356-20&partnerID=40&md5=39e0731ad9cfd655e4cb62a016db7f7f"
"In silico discovery of candidate drugs against covid-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083259256&doi=10.3390%2fv12040404&partnerID=40&md5=15468ef17ae32a66aff109cb9753d042"
"Treat COVID-19 as Though It Is Airborne: It May Be","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084188186&partnerID=40&md5=0a2205652ef4664eccc0458a1ff8ca1a"
"Contingency Plan for the Intensive Care Services for the COVID-19 pandemic [Plan de contingencia para los servicios de medicina intensiva frente a la pandemia COVID-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084039473&doi=10.1016%2fj.enfi.2020.03.001&partnerID=40&md5=efbcedd4b4902e39b8a6f85ffaa699ac"
"Visualizing an unseen enemy; Mobilizing structural biology to counter COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083023262&doi=10.1107%2fS2059798320004830&partnerID=40&md5=aa1a54dc694b3e222914a6e53a68d208"
"Efficacy of chloroquine and hydroxychloroquine in the treatment of COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379999&doi=10.26355%2feurrev_202004_21038&partnerID=40&md5=741082e3dbd26f1805904554e275b453"
"Current practice and potential strategy in diagnosing COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084276727&doi=10.26355%2feurrev_202004_21039&partnerID=40&md5=ae1962bf5120035d2361a53a54f8d9d7"
"Coronavirus disease-19: Summary of 2,370 contact investigations of the first 30 cases in the Republic of Korea","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083380582&doi=10.24171%2fj.phrp.2020.11.2.04&partnerID=40&md5=5260f634c34cac975510ace40632e136"
"Coronavirus disease-19: The first 7,755 cases in the Republic of Korea","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083362133&doi=10.24171%2fj.phrp.2020.11.2.05&partnerID=40&md5=d004e3207c7a57dcea9231c811245170"
"Systematic review of the efficacy and safety of antiretroviral drugs against SARS, MERS or COVID-19: initial assessment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083414754&doi=10.1002%2fjia2.25489&partnerID=40&md5=d7004b7649edcf6ce8889f79d20a732c"
"Practitioners specialized in oral health and coronavirus disease 2019: Professional guidelines from the French society of stomatology, maxillofacial surgery and oral surgery, to form a common front against the infectious risk","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083321453&doi=10.1016%2fj.jormas.2020.03.011&partnerID=40&md5=aaeef5b8fdb730d749c22e9106856051"
"Clinical Characteristics of Children with Coronavirus Disease 2019 in Hubei, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083006156&doi=10.1007%2fs11596-020-2172-6&partnerID=40&md5=1b960fabe4b865870baac4dd55454fa6"
"Coronavirus disease 2019 (COVID-19): a clinical update","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083172677&doi=10.1007%2fs11684-020-0767-8&partnerID=40&md5=13e8820a072a727f1a12000d1af13777"
"Recommendations on the identification and transfer of children with critical diabetes during the COVID-19 outbreak","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083811772&partnerID=40&md5=4b4fe21bfecb7d13a30f94334e16ff3e"
"Perioperative management of the patient with COVID-19 [Manejo perioperatorio de paciente con COVID-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086041278&doi=10.35366%2f92869&partnerID=40&md5=e8b4829937d65a0a97f4c655050b09f5"
"Between intensive care and palliative care at the time of CoViD-19 [Fra cure intensive e cure palliative ai tempi di CoViD-19]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084214857&doi=10.1701%2f3347.33185&partnerID=40&md5=c23df740322d485515a8b59721405513"
"Coronavirus SARS-CoV-2: filtering fact from fiction in the infodemic: Q&A with virologist Professor Urs Greber","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083200575&doi=10.1002%2f1873-3468.13784&partnerID=40&md5=53f358d282e7101ae49a56e43e762f68"
"Enteric involvement of coronaviruses: is faecal–oral transmission of SARS-CoV-2 possible?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080982309&doi=10.1016%2fS2468-1253%2820%2930048-0&partnerID=40&md5=56c6741f85d7cd0f9f8854fbd3d51ea7"
"COVID-19: We knew everything but we didn't understand anything [COVID-19: Sapevamo tutto ma non avevamo capito niente]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084234118&doi=10.1701%2f3347.33174&partnerID=40&md5=f6992d740193128572febabd8acfd1c9"
"What does plant-based vaccine technology offer to the fight against COVID-19?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083378620&doi=10.3390%2fvaccines8020183&partnerID=40&md5=e869dc3017efd8056afa64e9664fc56a"
"Insights from nanomedicine into chloroquine efficacy against COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083112913&doi=10.1038%2fs41565-020-0674-9&partnerID=40&md5=d59ba0d91eb9b93987534bbd3d0f15d0"
"Coronavirus Disease 2019 (COVID-19): A critical care perspective beyond China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081281123&doi=10.1016%2fj.accpm.2020.03.001&partnerID=40&md5=86e8a35a78b9aa025dabd5d915937e40"
"COVID-19: A critical care perspective informed by lessons learnt from other viral epidemics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080892572&doi=10.1016%2fj.accpm.2020.02.002&partnerID=40&md5=1fcb8f31eeb17e719d3af33588e6bb18"
"Machine learning using intrinsic genomic signatures for rapid classification of novel pathogens: COVID-19 case study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083760969&doi=10.1371%2fjournal.pone.0232391&partnerID=40&md5=4cd7346bf32fcd3a5a521bb8a1315776"
"Clinical display, diagnostics and genetic implication of novel Coronavirus (COVID-19) epidemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084379722&doi=10.26355%2feurrev_202004_21047&partnerID=40&md5=7a600f26edf5081e4cb4e48d4ea78db0"
"The ICMR bulletin on targeted hydroxychloroquine prophylaxis for Covid-19: Need to interpret with caution","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084567956&doi=10.20529%2fIJME.2020.040&partnerID=40&md5=2dad9fff54c00a8604a6da99027a9a48"
"Digestive system involvement of novel coronavirus infection: Prevention and control infection from a gastroenterology perspective","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083282753&doi=10.1111%2f1751-2980.12862&partnerID=40&md5=55a2bc0d04294b95f6fb8784537f8caa"
"Urology in the corona-virus pandemic—a guideline 4/20 [Urologie in der Corona-Virus-Pandemie – Leitfaden 4/20]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083478331&doi=10.1007%2fs00120-020-01200-1&partnerID=40&md5=709b1d25d3bfab35c7b775b63da3db81"
"Radiological findings from 81 patients with COVID-19 pneumonia in Wuhan, China: a descriptive study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082024690&doi=10.1016%2fS1473-3099%2820%2930086-4&partnerID=40&md5=c8d95aec59e648997540935730072ea9"
"Experience of Clinical Management for Pregnant Women and Newborns with Novel Coronavirus Pneumonia in Tongji Hospital, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082932326&doi=10.1007%2fs11596-020-2174-4&partnerID=40&md5=7f1d0da7a796531a60443d2a88428b15"
"Feasibility of controlling COVID-19 outbreaks by isolation of cases and contacts","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081274886&doi=10.1016%2fS2214-109X%2820%2930074-7&partnerID=40&md5=77daac45777015d04462761151368d2f"
"Coronavirus disease 2019: a clinical review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084276814&doi=10.26355%2feurrev_202004_21045&partnerID=40&md5=3bb9a6ebdb3a33b4eb1dfc91f7892ed3"
"CSCO ablation expert workshop report: Recommendations for the management of tumor ablation during the coronavirus disease 2019 epidemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085749766&doi=10.4103%2fjcrt.JCRT_480_20&partnerID=40&md5=b29d9eb69907ad105ed64a0ec053bb71"
